samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	82.5	75	-41.25	18.75	-56.25	-56.25	-56.25	-63.75
1	90	82.5	-41.25	22.5	-63.75	-63.75	-63.75	-71.25
2	101.25	90	-45	26.25	-75	-75	-75	-82.5
3	108.75	93.75	-45	33.75	-82.5	-82.5	-78.75	-90
4	116.25	93.75	-45	37.5	-86.25	-86.25	-86.25	-93.75
5	120	90	-45	41.25	-90	-90	-90	-93.75
6	120	86.25	-41.25	41.25	-93.75	-97.5	-93.75	-97.5
7	123.75	82.5	-41.25	41.25	-97.5	-101.25	-97.5	-97.5
8	127.5	75	-41.25	41.25	-101.25	-105	-101.25	-105
9	131.25	75	-37.5	41.25	-108.75	-116.25	-108.75	-108.75
10	131.25	75	-41.25	33.75	-116.25	-123.75	-116.25	-112.5
11	127.5	75	-37.5	33.75	-123.75	-127.5	-123.75	-120
12	120	78.75	-37.5	30	-127.5	-135	-127.5	-123.75
13	112.5	86.25	-30	26.25	-127.5	-135	-131.25	-131.25
14	101.25	86.25	-30	22.5	-131.25	-138.75	-135	-135
15	93.75	90	-26.25	18.75	-131.25	-142.5	-138.75	-138.75
16	82.5	90	-22.5	15	-135	-142.5	-142.5	-142.5
17	75	90	-22.5	11.25	-135	-146.25	-142.5	-146.25
18	71.25	93.75	-18.75	7.5	-138.75	-150	-146.25	-150
19	67.5	93.75	-18.75	7.5	-142.5	-157.5	-153.75	-153.75
20	67.5	93.75	-18.75	0	-150	-161.25	-161.25	-165
21	67.5	93.75	-18.75	-3.75	-157.5	-168.75	-168.75	-168.75
22	67.5	93.75	-22.5	-7.5	-161.25	-176.25	-176.25	-176.25
23	60	90	-18.75	-11.25	-168.75	-180	-180	-183.75
24	56.25	82.5	-22.5	-15	-172.5	-183.75	-180	-183.75
25	48.75	78.75	-22.5	-22.5	-176.25	-187.5	-183.75	-187.5
26	37.5	67.5	-18.75	-22.5	-180	-187.5	-183.75	-191.25
27	26.25	56.25	-18.75	-30	-176.25	-187.5	-183.75	-191.25
28	15	45	-15	-26.25	-176.25	-183.75	-180	-187.5
29	7.5	33.75	-11.25	-30	-176.25	-183.75	-183.75	-191.25
30	0	22.5	-7.5	-30	-172.5	-180	-180	-187.5
31	0	15	-3.75	-33.75	-176.25	-183.75	-180	-191.25
32	-3.75	7.5	0	-30	-172.5	-183.75	-180	-187.5
33	0	0	0	-33.75	-176.25	-183.75	-183.75	-187.5
34	-7.5	-7.5	0	-37.5	-180	-191.25	-187.5	-191.25
35	-7.5	-11.25	0	-41.25	-180	-191.25	-191.25	-191.25
36	-15	-11.25	0	-41.25	-183.75	-195	-195	-195
37	-18.75	-18.75	0	-45	-187.5	-198.75	-195	-198.75
38	-30	-18.75	0	-48.75	-191.25	-198.75	-198.75	-202.5
39	-33.75	-18.75	0	-56.25	-195	-202.5	-202.5	-206.25
40	-41.25	-26.25	-3.75	-63.75	-198.75	-206.25	-206.25	-206.25
41	-48.75	-30	-7.5	-71.25	-206.25	-210	-206.25	-210
42	-48.75	-33.75	-11.25	-75	-206.25	-213.75	-210	-213.75
43	-52.5	-37.5	-11.25	-78.75	-213.75	-217.5	-213.75	-217.5
44	-52.5	-37.5	-15	-86.25	-221.25	-217.5	-217.5	-221.25
45	-52.5	-37.5	-22.5	-93.75	-221.25	-225	-221.25	-228.75
46	-48.75	-37.5	-26.25	-97.5	-228.75	-228.75	-228.75	-228.75
47	-56.25	-30	-26.25	-101.25	-232.5	-232.5	-228.75	-228.75
48	-56.25	-30	-33.75	-105	-236.25	-236.25	-236.25	-232.5
49	-60	-26.25	-37.5	-108.75	-240	-240	-236.25	-236.25
50	-63.75	-22.5	-41.25	-112.5	-240	-240	-236.25	-236.25
51	-63.75	-26.25	-37.5	-116.25	-240	-240	-240	-236.25
52	-67.5	-30	-45	-116.25	-240	-240	-236.25	-240
