samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-26.25	7.5	0	-15	-165	-93.75	-93.75	-67.5
1	-33.75	-3.75	-3.75	-22.5	-168.75	-97.5	-93.75	-67.5
2	-30	0	-3.75	-26.25	-172.5	-97.5	-97.5	-63.75
3	-26.25	0	-7.5	-30	-172.5	-97.5	-97.5	-67.5
4	-30	0	-11.25	-33.75	-176.25	-105	-105	-78.75
5	-37.5	0	-11.25	-37.5	-180	-105	-105	-75
6	-37.5	11.25	-11.25	-41.25	-180	-105	-105	-78.75
7	-45	11.25	-7.5	-41.25	-183.75	-108.75	-108.75	-82.5
8	-56.25	0	-7.5	-45	-187.5	-116.25	-116.25	-90
9	-48.75	7.5	-15	-48.75	-187.5	-116.25	-116.25	-90
10	-33.75	11.25	-11.25	-45	-187.5	-112.5	-108.75	-82.5
11	-26.25	11.25	-7.5	-33.75	-180	-97.5	-97.5	-67.5
12	-22.5	3.75	-7.5	-33.75	-180	-93.75	-93.75	-63.75
13	-30	-7.5	-18.75	-41.25	-183.75	-101.25	-97.5	-67.5
14	-37.5	-7.5	-15	-45	-183.75	-101.25	-101.25	-67.5
15	-37.5	0	-11.25	-45	-183.75	-101.25	-97.5	-63.75
16	-33.75	-3.75	-15	-48.75	-187.5	-101.25	-101.25	-67.5
17	-37.5	-15	-22.5	-56.25	-195	-112.5	-108.75	-78.75
18	-52.5	-11.25	-22.5	-63.75	-202.5	-116.25	-116.25	-86.25
19	-56.25	7.5	-18.75	-60	-198.75	-116.25	-116.25	-86.25
20	-45	18.75	-18.75	-60	-198.75	-116.25	-116.25	-86.25
21	-45	7.5	-18.75	-60	-202.5	-116.25	-116.25	-86.25
22	-41.25	3.75	-18.75	-60	-198.75	-116.25	-112.5	-82.5
23	-22.5	7.5	-18.75	-52.5	-198.75	-112.5	-112.5	-78.75
24	-15	7.5	-22.5	-52.5	-198.75	-112.5	-108.75	-75
25	-26.25	3.75	-22.5	-56.25	-195	-108.75	-105	-67.5
26	-48.75	-18.75	-30	-67.5	-206.25	-116.25	-112.5	-75
27	-41.25	-22.5	-33.75	-71.25	-206.25	-116.25	-116.25	-78.75
28	-30	-7.5	-30	-71.25	-206.25	-116.25	-112.5	-71.25
29	-37.5	-3.75	-33.75	-75	-213.75	-120	-116.25	-78.75
30	-52.5	-3.75	-33.75	-78.75	-217.5	-123.75	-120	-82.5
31	-52.5	0	-41.25	-90	-225	-135	-131.25	-97.5
32	-48.75	3.75	-33.75	-82.5	-221.25	-135	-131.25	-101.25
33	-45	3.75	-33.75	-82.5	-221.25	-138.75	-131.25	-101.25
34	-37.5	11.25	-30	-78.75	-213.75	-131.25	-127.5	-93.75
35	-22.5	18.75	-30	-71.25	-206.25	-120	-112.5	-78.75
36	-15	7.5	-30	-71.25	-202.5	-116.25	-108.75	-71.25
37	-22.5	-11.25	-30	-75	-206.25	-116.25	-108.75	-71.25
38	-33.75	-18.75	-30	-78.75	-206.25	-116.25	-108.75	-71.25
39	-41.25	-22.5	-33.75	-82.5	-210	-123.75	-116.25	-75
40	-41.25	-15	-37.5	-86.25	-213.75	-127.5	-116.25	-75
41	-45	-7.5	-37.5	-90	-217.5	-131.25	-120	-78.75
42	-56.25	-7.5	-41.25	-97.5	-221.25	-138.75	-127.5	-90
43	-60	-3.75	-45	-101.25	-225	-142.5	-135	-97.5
44	-63.75	0	-41.25	-101.25	-228.75	-142.5	-138.75	-101.25
45	-60	7.5	-37.5	-101.25	-228.75	-142.5	-135	-101.25
46	-48.75	11.25	-33.75	-90	-221.25	-135	-127.5	-93.75
47	-33.75	7.5	-30	-82.5	-210	-127.5	-120	-82.5
48	-30	0	-37.5	-82.5	-213.75	-127.5	-116.25	-75
49	-41.25	-15	-45	-93.75	-221.25	-131.25	-120	-78.75
50	-45	-11.25	-45	-97.5	-221.25	-131.25	-123.75	-82.5
51	-41.25	-3.75	-45	-97.5	-221.25	-131.25	-120	-78.75
52	-45	-7.5	-45	-101.25	-221.25	-135	-123.75	-82.5
53	-52.5	-15	-48.75	-105	-225	-138.75	-127.5	-86.25
54	-63.75	-22.5	-56.25	-120	-236.25	-150	-135	-93.75
55	-75	-30	-56.25	-120	-240	-153.75	-146.25	-105
56	-67.5	-18.75	-56.25	-120	-240	-153.75	-150	-112.5
57	-60	-7.5	-48.75	-116.25	-236.25	-150	-142.5	-105
58	-48.75	0	-52.5	-116.25	-236.25	-150	-142.5	-101.25
59	-41.25	3.75	-48.75	-108.75	-232.5	-142.5	-135	-93.75
60	-33.75	0	-48.75	-101.25	-225	-135	-127.5	-86.25
61	-41.25	-11.25	-52.5	-108.75	-225	-138.75	-127.5	-86.25
62	-45	-11.25	-48.75	-108.75	-225	-138.75	-127.5	-82.5
63	-48.75	-15	-56.25	-116.25	-236.25	-146.25	-135	-90
64	-48.75	-22.5	-52.5	-120	-236.25	-146.25	-138.75	-90
65	-60	-30	-48.75	-116.25	-232.5	-142.5	-135	-90
66	-75	-30	-52.5	-123.75	-240	-150	-142.5	-101.25
67	-67.5	-15	-56.25	-127.5	-243.75	-153.75	-150	-105
68	-63.75	-11.25	-56.25	-127.5	-243.75	-157.5	-153.75	-112.5
69	-56.25	-11.25	-52.5	-123.75	-240	-153.75	-146.25	-108.75
70	-48.75	-7.5	-48.75	-116.25	-236.25	-150	-142.5	-101.25
71	-37.5	0	-48.75	-112.5	-228.75	-138.75	-131.25	-86.25
72	-37.5	-15	-52.5	-112.5	-228.75	-138.75	-127.5	-78.75
73	-45	-30	-56.25	-120	-236.25	-142.5	-131.25	-82.5
74	-45	-26.25	-56.25	-120	-236.25	-142.5	-135	-86.25
75	-37.5	-11.25	-52.5	-116.25	-228.75	-138.75	-131.25	-82.5
76	-45	-11.25	-56.25	-116.25	-232.5	-138.75	-131.25	-86.25
77	-60	-22.5	-60	-127.5	-240	-146.25	-138.75	-93.75
78	-63.75	-26.25	-60	-131.25	-243.75	-153.75	-146.25	-101.25
79	-63.75	-15	-60	-135	-247.5	-157.5	-146.25	-105
80	-56.25	-3.75	-56.25	-138.75	-255	-161.25	-150	-108.75
81	-56.25	-3.75	-56.25	-127.5	-247.5	-157.5	-150	-108.75
82	-52.5	-7.5	-52.5	-123.75	-240	-153.75	-142.5	-105
83	-37.5	-7.5	-45	-116.25	-232.5	-142.5	-131.25	-90
84	-30	-7.5	-48.75	-112.5	-228.75	-135	-123.75	-82.5
85	-45	-22.5	-52.5	-116.25	-232.5	-142.5	-131.25	-82.5
86	-52.5	-30	-52.5	-120	-236.25	-142.5	-131.25	-82.5
87	-52.5	-26.25	-52.5	-120	-236.25	-138.75	-131.25	-82.5
88	-52.5	-22.5	-52.5	-120	-232.5	-138.75	-127.5	-82.5
89	-60	-30	-56.25	-127.5	-240	-142.5	-135	-90
90	-67.5	-26.25	-63.75	-138.75	-247.5	-153.75	-142.5	-97.5
91	-71.25	-18.75	-60	-138.75	-251.25	-157.5	-146.25	-105
92	-60	-15	-60	-135	-251.25	-161.25	-150	-108.75
93	-56.25	-11.25	-56.25	-131.25	-243.75	-153.75	-146.25	-105
94	-56.25	-3.75	-56.25	-127.5	-243.75	-153.75	-142.5	-105
95	-41.25	0	-52.5	-120	-236.25	-146.25	-135	-93.75
96	-30	-3.75	-52.5	-116.25	-236.25	-142.5	-127.5	-86.25
97	-41.25	-15	-56.25	-120	-240	-146.25	-131.25	-86.25
98	-45	-22.5	-56.25	-123.75	-243.75	-146.25	-135	-90
99	-48.75	-30	-56.25	-123.75	-240	-146.25	-135	-90
100	-48.75	-30	-56.25	-120	-240	-146.25	-131.25	-90
101	-48.75	-18.75	-52.5	-123.75	-243.75	-150	-135	-90
102	-52.5	-7.5	-60	-131.25	-247.5	-153.75	-142.5	-101.25
103	-67.5	-3.75	-56.25	-127.5	-247.5	-153.75	-142.5	-101.25
104	-75	-15	-52.5	-127.5	-247.5	-157.5	-146.25	-108.75
105	-78.75	-33.75	-56.25	-131.25	-251.25	-165	-150	-112.5
106	-67.5	-22.5	-48.75	-127.5	-247.5	-157.5	-146.25	-108.75
107	-48.75	-7.5	-45	-112.5	-232.5	-146.25	-131.25	-93.75
108	-41.25	-11.25	-48.75	-116.25	-228.75	-138.75	-123.75	-86.25
109	-52.5	-26.25	-52.5	-127.5	-240	-146.25	-131.25	-90
110	-56.25	-37.5	-56.25	-127.5	-240	-150	-135	-90
111	-48.75	-37.5	-56.25	-123.75	-236.25	-146.25	-135	-90
112	-48.75	-30	-56.25	-127.5	-240	-146.25	-135	-90
113	-56.25	-26.25	-60	-131.25	-243.75	-150	-138.75	-93.75
114	-63.75	-26.25	-63.75	-138.75	-251.25	-153.75	-142.5	-101.25
115	-71.25	-22.5	-63.75	-142.5	-255	-157.5	-150	-108.75
116	-75	-15	-56.25	-138.75	-255	-161.25	-150	-108.75
117	-67.5	-11.25	-56.25	-138.75	-255	-161.25	-150	-108.75
118	-56.25	-7.5	-56.25	-131.25	-247.5	-157.5	-146.25	-105
119	-48.75	-3.75	-48.75	-120	-236.25	-150	-135	-93.75
120	-37.5	-7.5	-52.5	-112.5	-228.75	-138.75	-127.5	-82.5
121	-45	-22.5	-52.5	-127.5	-243.75	-146.25	-127.5	-86.25
122	-52.5	-26.25	-52.5	-142.5	-258.75	-150	-131.25	-86.25
123	-52.5	-18.75	-52.5	-127.5	-243.75	-146.25	-131.25	-86.25
124	-52.5	-18.75	-52.5	-120	-236.25	-142.5	-131.25	-86.25
125	-60	-22.5	-56.25	-131.25	-243.75	-150	-138.75	-93.75
126	-63.75	-11.25	-56.25	-131.25	-247.5	-153.75	-142.5	-101.25
127	-67.5	7.5	-45	-123.75	-240	-150	-138.75	-101.25
128	-71.25	11.25	-41.25	-123.75	-240	-150	-138.75	-101.25
129	-67.5	22.5	-30	-112.5	-228.75	-142.5	-127.5	-93.75
130	-52.5	48.75	-22.5	-101.25	-217.5	-131.25	-120	-82.5
131	-26.25	67.5	-11.25	-86.25	-206.25	-120	-105	-67.5
132	-18.75	63.75	3.75	-75	-198.75	-108.75	-93.75	-56.25
133	-41.25	45	0	-82.5	-202.5	-112.5	-97.5	-60
134	-56.25	33.75	-3.75	-86.25	-206.25	-116.25	-101.25	-63.75
135	-60	30	-3.75	-90	-206.25	-116.25	-105	-67.5
136	-52.5	37.5	3.75	-82.5	-202.5	-112.5	-101.25	-63.75
137	-48.75	41.25	0	-86.25	-206.25	-116.25	-105	-67.5
138	-48.75	41.25	-7.5	-93.75	-213.75	-127.5	-116.25	-78.75
139	-56.25	45	-3.75	-93.75	-213.75	-127.5	-116.25	-78.75
140	-56.25	45	3.75	-90	-210	-123.75	-116.25	-78.75
141	-45	56.25	7.5	-78.75	-202.5	-120	-112.5	-78.75
142	-37.5	71.25	15	-71.25	-191.25	-108.75	-101.25	-63.75
143	-30	78.75	22.5	-56.25	-180	-97.5	-86.25	-48.75
144	-22.5	71.25	22.5	-52.5	-176.25	-93.75	-82.5	-45
145	-30	60	18.75	-60	-180	-93.75	-86.25	-48.75
146	-37.5	67.5	11.25	-63.75	-180	-93.75	-82.5	-41.25
147	-26.25	86.25	0	-63.75	-176.25	-86.25	-75	-33.75
148	-11.25	93.75	-15	-67.5	-176.25	-82.5	-71.25	-30
149	-15	78.75	-37.5	-82.5	-187.5	-97.5	-82.5	-41.25
150	-30	63.75	-56.25	-105	-206.25	-112.5	-97.5	-56.25
151	-30	67.5	-60	-112.5	-213.75	-120	-108.75	-63.75
152	-15	78.75	-60	-108.75	-210	-116.25	-105	-63.75
153	-15	82.5	-56.25	-105	-206.25	-116.25	-101.25	-60
154	-11.25	86.25	-56.25	-101.25	-206.25	-108.75	-97.5	-52.5
155	3.75	78.75	-60	-101.25	-206.25	-108.75	-93.75	-48.75
156	15	63.75	-67.5	-101.25	-202.5	-105	-90	-41.25
157	3.75	37.5	-78.75	-116.25	-213.75	-116.25	-97.5	-45
158	-3.75	22.5	-86.25	-127.5	-228.75	-123.75	-105	-52.5
159	-7.5	33.75	-78.75	-131.25	-228.75	-123.75	-105	-52.5
160	-11.25	41.25	-71.25	-123.75	-221.25	-120	-101.25	-52.5
161	-7.5	33.75	-75	-127.5	-225	-127.5	-112.5	-63.75
