samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-157.5	101.25	-292.5	-416.25	-105	-37.5	-18.75	33.75
1	-108.75	105	-288.75	-401.25	-131.25	-63.75	-33.75	26.25
2	-97.5	71.25	-296.25	-397.5	-176.25	-112.5	-71.25	0
3	-97.5	41.25	-292.5	-382.5	-191.25	-138.75	-97.5	-26.25
4	-71.25	52.5	-262.5	-341.25	-176.25	-135	-97.5	-26.25
5	-56.25	60	-236.25	-296.25	-150	-120	-86.25	-18.75
6	-52.5	71.25	-206.25	-228.75	-101.25	-86.25	-60	3.75
7	0	123.75	-153.75	-150	-41.25	-37.5	-22.5	37.5
8	67.5	176.25	-108.75	-97.5	-3.75	-15	0	48.75
9	90	180	-82.5	-67.5	11.25	-7.5	3.75	52.5
10	48.75	131.25	-75	-63.75	7.5	-18.75	-11.25	37.5
11	-18.75	67.5	-82.5	-71.25	-11.25	-41.25	-33.75	15
12	-41.25	33.75	-78.75	-75	-22.5	-52.5	-48.75	3.75
13	-18.75	33.75	-78.75	-75	-26.25	-63.75	-63.75	-7.5
14	15	60	-67.5	-71.25	-26.25	-67.5	-60	-3.75
15	22.5	60	-67.5	-75	-37.5	-71.25	-67.5	-11.25
16	-18.75	22.5	-71.25	-82.5	-52.5	-82.5	-78.75	-30
17	-45	7.5	-67.5	-82.5	-48.75	-82.5	-82.5	-30
18	-33.75	11.25	-63.75	-78.75	-48.75	-78.75	-82.5	-33.75
19	-22.5	7.5	-67.5	-86.25	-60	-90	-90	-41.25
20	11.25	41.25	-52.5	-71.25	-56.25	-82.5	-82.5	-30
21	30	82.5	-33.75	-48.75	-33.75	-67.5	-63.75	-7.5
22	11.25	56.25	-48.75	-60	-45	-78.75	-75	-22.5
23	7.5	30	-71.25	-78.75	-63.75	-97.5	-93.75	-37.5
24	22.5	56.25	-56.25	-63.75	-52.5	-86.25	-82.5	-22.5
25	30	63.75	-60	-63.75	-56.25	-90	-86.25	-30
26	56.25	67.5	-60	-67.5	-60	-93.75	-90	-33.75
27	63.75	75	-56.25	-63.75	-52.5	-90	-82.5	-30
28	30	52.5	-56.25	-67.5	-52.5	-90	-82.5	-30
29	26.25	37.5	-60	-75	-63.75	-97.5	-90	-37.5
30	41.25	48.75	-52.5	-67.5	-60	-93.75	-86.25	-37.5
31	26.25	37.5	-60	-71.25	-67.5	-101.25	-90	-41.25
32	-3.75	11.25	-71.25	-78.75	-75	-108.75	-97.5	-45
33	-3.75	26.25	-67.5	-71.25	-63.75	-101.25	-93.75	-37.5
