-165
-168.75
-172.5
-172.5
-176.25
-180
-180
-183.75
-187.5
-187.5
-187.5
-180
-180
-183.75
-183.75
-183.75
-187.5
-195
-202.5
-198.75
-198.75
-202.5
-198.75
-198.75
-198.75
-195
-206.25
-206.25
-206.25
-213.75
-217.5
-225
-221.25
-221.25
-213.75
-206.25
-202.5
-206.25
-206.25
-210
-213.75
-217.5
-221.25
-225
-228.75
-228.75
-221.25
-210
-213.75
-221.25
-221.25
-221.25
-221.25
-225
-236.25
-240
-240
-236.25
-236.25
-232.5
-225
-225
-225
-236.25
-236.25
-232.5
-240
-243.75
-243.75
-240
-236.25
-228.75
-228.75
-236.25
-236.25
-228.75
-232.5
-240
-243.75
-247.5
-255
-247.5
-240
-232.5
-228.75
-232.5
-236.25
-236.25
-232.5
-240
-247.5
-251.25
-251.25
-243.75
-243.75
-236.25
-236.25
-240
-243.75
-240
-240
-243.75
-247.5
-247.5
-247.5
-251.25
-247.5
-232.5
-228.75
-240
-240
-236.25
-240
-243.75
-251.25
-255
-255
-255
-247.5
-236.25
-228.75
-243.75
-258.75
-243.75
-236.25
-243.75
-247.5
-240
-240
-228.75
-217.5
-206.25
-198.75
-202.5
-206.25
-206.25
-202.5
-206.25
-213.75
-213.75
-210
-202.5
-191.25
-180
-176.25
-180
-180
-176.25
-176.25
-187.5
-206.25
-213.75
-210
-206.25
-206.25
-206.25
-202.5
-213.75
-228.75
-228.75
-221.25
-225
-228.75
-232.5
-228.75
-221.25
-221.25
-213.75
-221.25
-232.5
-240
-236.25
-240
-247.5
-258.75
-266.25
-277.5
-266.25
-255
-255
-251.25
-247.5
-243.75
-243.75
-247.5
-255
-258.75
-262.5
-262.5
-262.5
-258.75
-251.25
-240
-243.75
-247.5
-247.5
-251.25
-251.25
-243.75
-236.25
-236.25
-232.5
-195
-127.5
-52.5
26.25
101.25
168.75
243.75
337.5
423.75
506.25
592.5
701.25
806.25
855
877.5
881.25
870
903.75
960
990
956.25
821.25
618.75
363.75
48.75
-270
-472.5
-528.75
-495
-420
-341.25
-296.25
-292.5
-288.75
-251.25
-198.75
-168.75
-138.75
-101.25
-93.75
-97.5
-101.25
-105
-105
-116.25
-131.25
-135
-138.75
-142.5
-138.75
-138.75
-146.25
-146.25
-142.5
-146.25
-153.75
-153.75
-153.75
-150
-146.25
-150
-138.75
-135
-135
-138.75
-138.75
-135
-138.75
-142.5
-146.25
-146.25
-138.75
-131.25
-127.5
-120
-116.25
-116.25
-112.5
-105
-101.25
-112.5
-108.75
-105
-97.5
-93.75
-90
-82.5
-82.5
-86.25
-86.25
-78.75
-75
-78.75
-90
-90
-75
-71.25
-60
-48.75
-52.5
-56.25
-52.5
-45
-45
-41.25
-45
-41.25
-33.75
-33.75
-26.25
-15
-11.25
-11.25
-15
-15
-11.25
-18.75
-26.25
-22.5
-18.75
-18.75
-7.5
3.75
0
-11.25
-11.25
-11.25
-7.5
-15
-15
-15
-15
-15
-11.25
-7.5
-15
-22.5
-26.25
-26.25
-26.25
-37.5
-48.75
-48.75
-48.75
-45
-48.75
-45
-52.5
-60
-63.75
-67.5
-67.5
-75
-86.25
-90
-86.25
-86.25
-86.25
-86.25
-86.25
-97.5
-97.5
-97.5
-105
-112.5
-123.75
-131.25
-135
-131.25
-127.5
-127.5
-131.25
-142.5
-146.25
-142.5
-150
-153.75
-157.5
-161.25
-161.25
-161.25
-157.5
-153.75
-161.25
-168.75
-168.75
-172.5
-176.25
-183.75
-195
-202.5
-195
-191.25
-191.25
-191.25
-191.25
-195
-198.75
-195
-195
-198.75
-202.5
-202.5
-195
-198.75
-191.25
-183.75
-187.5
-195
-183.75
-180
-180
-183.75
-191.25
-187.5
-183.75
-191.25
-183.75
-168.75
-172.5
-176.25
-180
-176.25
-176.25
-176.25
-183.75
-187.5
-180
-176.25
-168.75
-161.25
-165
-172.5
-180
-176.25
-168.75
-172.5
-180
-180
-176.25
-172.5
-172.5
-165
-165
-172.5
-176.25
-176.25
-176.25
-180
-180
-183.75
-180
-176.25
-172.5
-165
-168.75
