samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
0,-157.5,101.25,-292.5,-416.25,-105,-37.5,-18.75,33.75,-99.16666666666667
1,-108.75,105,-288.75,-401.25,-131.25,-63.75,-33.75,26.25,-99.58333333333333
2,-97.5,71.25,-296.25,-397.5,-176.25,-112.5,-71.25,0,-120.0
3,-97.5,41.25,-292.5,-382.5,-191.25,-138.75,-97.5,-26.25,-131.66666666666666
4,-71.25,52.5,-262.5,-341.25,-176.25,-135,-97.5,-26.25,-117.5
5,-56.25,60,-236.25,-296.25,-150,-120,-86.25,-18.75,-100.41666666666667
6,-52.5,71.25,-206.25,-228.75,-101.25,-86.25,-60,3.75,-73.33333333333333
7,0,123.75,-153.75,-150,-41.25,-37.5,-22.5,37.5,-27.083333333333332
8,67.5,176.25,-108.75,-97.5,-3.75,-15,0,48.75,7.5
9,90,180,-82.5,-67.5,11.25,-7.5,3.75,52.5,20.0
10,48.75,131.25,-75,-63.75,7.5,-18.75,-11.25,37.5,6.25
11,-18.75,67.5,-82.5,-71.25,-11.25,-41.25,-33.75,15,-19.583333333333332
12,-41.25,33.75,-78.75,-75,-22.5,-52.5,-48.75,3.75,-31.25
13,-18.75,33.75,-78.75,-75,-26.25,-63.75,-63.75,-7.5,-33.333333333333336
14,15,60,-67.5,-71.25,-26.25,-67.5,-60,-3.75,-24.583333333333332
15,22.5,60,-67.5,-75,-37.5,-71.25,-67.5,-11.25,-27.5
16,-18.75,22.5,-71.25,-82.5,-52.5,-82.5,-78.75,-30,-43.75
17,-45,7.5,-67.5,-82.5,-48.75,-82.5,-82.5,-30,-47.916666666666664
18,-33.75,11.25,-63.75,-78.75,-48.75,-78.75,-82.5,-33.75,-45.416666666666664
19,-22.5,7.5,-67.5,-86.25,-60,-90,-90,-41.25,-50.0
20,11.25,41.25,-52.5,-71.25,-56.25,-82.5,-82.5,-30,-35.833333333333336
21,30,82.5,-33.75,-48.75,-33.75,-67.5,-63.75,-7.5,-15.833333333333334
22,11.25,56.25,-48.75,-60,-45,-78.75,-75,-22.5,-29.166666666666668
23,7.5,30,-71.25,-78.75,-63.75,-97.5,-93.75,-37.5,-45.0
24,22.5,56.25,-56.25,-63.75,-52.5,-86.25,-82.5,-22.5,-31.666666666666668
25,30,63.75,-60,-63.75,-56.25,-90,-86.25,-30,-32.5
26,56.25,67.5,-60,-67.5,-60,-93.75,-90,-33.75,-31.25
27,63.75,75,-56.25,-63.75,-52.5,-90,-82.5,-30,-26.25
28,30,52.5,-56.25,-67.5,-52.5,-90,-82.5,-30,-32.916666666666664
29,26.25,37.5,-60,-75,-63.75,-97.5,-90,-37.5,-40.0
30,41.25,48.75,-52.5,-67.5,-60,-93.75,-86.25,-37.5,-34.166666666666664
31,26.25,37.5,-60,-71.25,-67.5,-101.25,-90,-41.25,-40.833333333333336
32,-3.75,11.25,-71.25,-78.75,-75,-108.75,-97.5,-45,-52.083333333333336
33,-3.75,26.25,-67.5,-71.25,-63.75,-101.25,-93.75,-37.5,-45.833333333333336
34,15,45,-63.75,-63.75,-56.25,-93.75,-86.25,-30,-37.083333333333336
35,48.75,60,-60,-56.25,-52.5,-86.25,-78.75,-22.5,-27.5
36,60,71.25,-56.25,-56.25,-52.5,-86.25,-75,-18.75,-23.75
37,63.75,71.25,-52.5,-48.75,-41.25,-78.75,-71.25,-15,-19.166666666666668
38,48.75,56.25,-60,-56.25,-45,-82.5,-75,-18.75,-25.833333333333332
39,30,33.75,-63.75,-63.75,-56.25,-90,-82.5,-26.25,-35.416666666666664
40,41.25,37.5,-56.25,-56.25,-48.75,-82.5,-75,-18.75,-28.75
41,56.25,48.75,-52.5,-52.5,-41.25,-78.75,-67.5,-15,-22.5
42,33.75,41.25,-56.25,-52.5,-41.25,-75,-67.5,-18.75,-26.25
43,22.5,33.75,-63.75,-52.5,-45,-78.75,-71.25,-18.75,-30.416666666666668
44,71.25,63.75,-60,-45,-37.5,-75,-63.75,-15,-17.916666666666668
45,116.25,101.25,-56.25,-37.5,-26.25,-67.5,-56.25,-3.75,-3.3333333333333335
46,97.5,93.75,-60,-37.5,-26.25,-67.5,-56.25,-3.75,-6.666666666666667
47,48.75,67.5,-67.5,-45,-37.5,-75,-63.75,-7.5,-20.0
48,33.75,56.25,-67.5,-45,-37.5,-71.25,-60,-7.5,-22.083333333333332
49,67.5,75,-63.75,-45,-33.75,-71.25,-60,-3.75,-15.0
50,93.75,97.5,-60,-37.5,-26.25,-63.75,-52.5,0,-5.416666666666667
51,97.5,101.25,-60,-37.5,-26.25,-60,-52.5,0,-4.166666666666667
52,86.25,86.25,-67.5,-45,-33.75,-67.5,-60,-7.5,-12.083333333333334
53,63.75,63.75,-75,-52.5,-41.25,-75,-67.5,-15,-22.083333333333332
54,52.5,56.25,-71.25,-45,-37.5,-75,-63.75,-11.25,-21.666666666666668
55,67.5,60,-71.25,-41.25,-30,-71.25,-63.75,-11.25,-17.916666666666668
56,93.75,82.5,-67.5,-30,-18.75,-56.25,-48.75,3.75,-4.583333333333333
57,93.75,93.75,-63.75,-22.5,-15,-52.5,-45,11.25,0.0
58,97.5,101.25,-67.5,-22.5,-11.25,-48.75,-41.25,15,2.5
59,120,120,-63.75,-18.75,-7.5,-41.25,-33.75,22.5,10.833333333333334
60,112.5,116.25,-63.75,-18.75,-7.5,-41.25,-33.75,22.5,9.583333333333334
61,101.25,116.25,-63.75,-15,-3.75,-37.5,-30,22.5,10.0
62,93.75,105,-71.25,-22.5,-11.25,-41.25,-33.75,18.75,4.166666666666667
63,101.25,97.5,-78.75,-30,-15,-45,-41.25,11.25,0.0
64,112.5,97.5,-78.75,-33.75,-18.75,-48.75,-37.5,11.25,0.4166666666666667
65,101.25,90,-78.75,-30,-15,-41.25,-33.75,15,0.8333333333333334
66,93.75,93.75,-75,-26.25,-11.25,-41.25,-33.75,18.75,2.0833333333333335
67,127.5,131.25,-60,-7.5,3.75,-26.25,-18.75,33.75,20.416666666666668
68,176.25,168.75,-52.5,3.75,15,-15,-7.5,45,37.083333333333336
69,187.5,176.25,-60,0,11.25,-18.75,-7.5,45,37.083333333333336
70,168.75,165,-63.75,-7.5,7.5,-18.75,-11.25,45,31.666666666666668
71,153.75,150,-67.5,-7.5,3.75,-22.5,-11.25,45,27.083333333333332
72,138.75,135,-75,-11.25,0,-22.5,-15,45,21.666666666666668
73,142.5,142.5,-75,-7.5,7.5,-18.75,-7.5,48.75,25.833333333333332
74,142.5,135,-78.75,-15,3.75,-22.5,-11.25,41.25,21.666666666666668
75,131.25,112.5,-86.25,-22.5,-7.5,-33.75,-18.75,37.5,12.5
76,127.5,97.5,-90,-30,-11.25,-33.75,-22.5,33.75,7.916666666666667
77,120,93.75,-97.5,-33.75,-15,-33.75,-22.5,30,4.583333333333333
78,127.5,105,-97.5,-30,-15,-37.5,-22.5,33.75,7.083333333333333
79,138.75,123.75,-86.25,-18.75,0,-26.25,-7.5,45,18.75
80,123.75,123.75,-82.5,-11.25,7.5,-15,0,56.25,22.5
81,123.75,116.25,-93.75,-15,-3.75,-26.25,-11.25,48.75,15.416666666666666
82,153.75,127.5,-97.5,-18.75,-3.75,-30,-15,45,17.916666666666668
83,172.5,157.5,-90,-15,0,-18.75,-3.75,56.25,28.75
84,157.5,161.25,-90,-11.25,3.75,-11.25,3.75,63.75,30.833333333333332
85,150,142.5,-97.5,-18.75,0,-15,0,60,24.583333333333332
86,168.75,142.5,-108.75,-33.75,-11.25,-26.25,-7.5,52.5,19.583333333333332
87,187.5,153.75,-105,-33.75,-11.25,-26.25,-3.75,52.5,23.75
88,191.25,153.75,-101.25,-26.25,-3.75,-18.75,3.75,60,28.75
89,198.75,161.25,-93.75,-18.75,0,-15,7.5,67.5,34.166666666666664
90,210,180,-90,-15,3.75,-11.25,15,75,40.833333333333336
91,202.5,172.5,-93.75,-18.75,3.75,-11.25,11.25,75,37.916666666666664
92,191.25,165,-97.5,-15,0,-11.25,11.25,75,35.416666666666664
93,198.75,168.75,-101.25,-15,-3.75,-18.75,7.5,71.25,34.166666666666664
94,210,168.75,-112.5,-30,-11.25,-26.25,3.75,67.5,30.0
95,240,206.25,-101.25,-22.5,-7.5,-15,18.75,82.5,44.583333333333336
96,255,228.75,-93.75,-15,3.75,-3.75,26.25,93.75,55.0
97,225,176.25,-116.25,-33.75,-18.75,-30,3.75,75,31.25
98,210,146.25,-127.5,-52.5,-33.75,-41.25,-7.5,63.75,17.5
99,217.5,153.75,-123.75,-52.5,-37.5,-37.5,-3.75,63.75,20.0
100,217.5,157.5,-123.75,-56.25,-41.25,-41.25,-7.5,60,18.333333333333332
101,195,146.25,-123.75,-56.25,-45,-45,-11.25,60,13.333333333333334
102,165,131.25,-123.75,-60,-45,-48.75,-11.25,60,7.5
103,183.75,161.25,-112.5,-48.75,-33.75,-37.5,3.75,75,21.25
104,221.25,198.75,-105,-37.5,-30,-33.75,7.5,82.5,33.75
105,232.5,191.25,-120,-52.5,-45,-48.75,-3.75,71.25,25.0
106,225,180,-127.5,-63.75,-56.25,-56.25,-15,63.75,16.666666666666668
107,225,187.5,-123.75,-63.75,-56.25,-60,-15,71.25,18.333333333333332
108,240,202.5,-112.5,-60,-56.25,-52.5,-7.5,78.75,25.833333333333332
109,202.5,195,-105,-48.75,-45,-41.25,3.75,90,27.916666666666668
110,153.75,161.25,-112.5,-60,-52.5,-48.75,-3.75,78.75,12.916666666666666
111,195,157.5,-131.25,-82.5,-75,-67.5,-26.25,56.25,2.9166666666666665
112,240,187.5,-116.25,-71.25,-63.75,-56.25,-11.25,71.25,20.0
113,221.25,195,-101.25,-56.25,-52.5,-45,0,82.5,27.083333333333332
114,228.75,195,-101.25,-60,-60,-52.5,-7.5,75,24.166666666666668
115,240,191.25,-108.75,-71.25,-71.25,-63.75,-18.75,63.75,17.916666666666668
116,217.5,198.75,-93.75,-60,-63.75,-60,-15,75,22.083333333333332
117,221.25,217.5,-86.25,-48.75,-56.25,-52.5,-7.5,78.75,29.583333333333332
118,258.75,240,-82.5,-45,-52.5,-52.5,-7.5,78.75,37.5
119,262.5,228.75,-90,-56.25,-60,-60,-15,71.25,31.25
120,198.75,168.75,-105,-78.75,-82.5,-82.5,-37.5,48.75,3.3333333333333335
121,157.5,131.25,-112.5,-93.75,-105,-97.5,-52.5,33.75,-15.416666666666666
122,153.75,123.75,-112.5,-93.75,-105,-101.25,-56.25,26.25,-18.333333333333332
123,161.25,131.25,-105,-82.5,-90,-93.75,-52.5,26.25,-11.666666666666666
124,168.75,146.25,-90,-75,-82.5,-86.25,-45,30,-3.75
125,153.75,131.25,-86.25,-71.25,-82.5,-90,-52.5,26.25,-7.916666666666667
126,127.5,120,-75,-63.75,-78.75,-86.25,-52.5,22.5,-9.583333333333334
127,135,138.75,-71.25,-60,-75,-86.25,-52.5,22.5,-5.416666666666667
128,150,146.25,-71.25,-60,-75,-90,-52.5,22.5,-3.3333333333333335
129,172.5,165,-60,-45,-63.75,-78.75,-45,30,8.333333333333334
130,176.25,168.75,-60,-45,-63.75,-78.75,-48.75,26.25,8.333333333333334
131,153.75,146.25,-63.75,-48.75,-67.5,-86.25,-56.25,18.75,-0.4166666666666667
132,123.75,131.25,-56.25,-48.75,-67.5,-90,-60,15,-5.833333333333333
133,135,150,-45,-41.25,-56.25,-78.75,-56.25,18.75,2.9166666666666665
134,153.75,157.5,-45,-41.25,-56.25,-75,-52.5,18.75,6.666666666666667
135,146.25,135,-56.25,-56.25,-71.25,-90,-67.5,3.75,-6.25
136,108.75,105,-52.5,-56.25,-71.25,-97.5,-71.25,-3.75,-15.416666666666666
137,82.5,97.5,-37.5,-45,-56.25,-86.25,-63.75,0,-12.083333333333334
138,86.25,93.75,-37.5,-45,-60,-86.25,-67.5,-3.75,-13.333333333333334
139,82.5,82.5,-45,-48.75,-63.75,-90,-67.5,-7.5,-17.5
140,78.75,82.5,-41.25,-45,-60,-86.25,-71.25,-7.5,-16.666666666666668
141,97.5,105,-33.75,-37.5,-52.5,-86.25,-67.5,-7.5,-9.166666666666666
142,112.5,116.25,-41.25,-45,-60,-93.75,-75,-15,-11.25
143,93.75,101.25,-45,-48.75,-60,-93.75,-78.75,-18.75,-16.666666666666668
144,41.25,75,-37.5,-45,-56.25,-90,-75,-15,-22.5
145,22.5,78.75,-22.5,-33.75,-45,-78.75,-63.75,-3.75,-16.25
146,60,86.25,-26.25,-37.5,-48.75,-82.5,-67.5,-11.25,-14.166666666666666
147,78.75,75,-33.75,-52.5,-60,-93.75,-82.5,-26.25,-21.666666666666668
148,82.5,86.25,-26.25,-45,-52.5,-82.5,-71.25,-18.75,-14.166666666666666
149,86.25,86.25,-26.25,-48.75,-60,-90,-78.75,-26.25,-17.5
150,75,67.5,-26.25,-56.25,-63.75,-97.5,-86.25,-30,-24.166666666666668
151,33.75,48.75,-26.25,-56.25,-63.75,-97.5,-86.25,-33.75,-31.25
152,15,41.25,-26.25,-56.25,-63.75,-97.5,-86.25,-33.75,-34.166666666666664
153,15,48.75,-26.25,-52.5,-63.75,-97.5,-86.25,-33.75,-32.916666666666664
154,18.75,52.5,-30,-60,-67.5,-101.25,-90,-37.5,-35.0
155,41.25,71.25,-22.5,-56.25,-63.75,-97.5,-86.25,-33.75,-27.5
156,45,67.5,-26.25,-63.75,-71.25,-105,-93.75,-41.25,-32.083333333333336
157,11.25,33.75,-41.25,-78.75,-82.5,-116.25,-105,-52.5,-47.916666666666664
158,-3.75,22.5,-41.25,-82.5,-86.25,-120,-108.75,-56.25,-52.916666666666664
159,-3.75,26.25,-37.5,-78.75,-78.75,-112.5,-101.25,-52.5,-48.75
160,11.25,37.5,-37.5,-86.25,-82.5,-112.5,-105,-52.5,-47.5
161,15,41.25,-33.75,-82.5,-82.5,-116.25,-105,-52.5,-46.25
162,-7.5,33.75,-37.5,-86.25,-86.25,-120,-112.5,-60,-52.916666666666664
163,-22.5,37.5,-37.5,-82.5,-82.5,-120,-108.75,-60,-52.916666666666664
164,0,52.5,-33.75,-75,-78.75,-116.25,-105,-56.25,-45.833333333333336
165,22.5,52.5,-33.75,-78.75,-82.5,-123.75,-108.75,-56.25,-45.416666666666664
166,60,90,-18.75,-67.5,-67.5,-108.75,-93.75,-41.25,-27.5
167,45,86.25,-15,-63.75,-63.75,-101.25,-90,-37.5,-26.666666666666668
168,-3.75,26.25,-37.5,-90,-90,-127.5,-116.25,-63.75,-55.833333333333336
169,-15,15,-45,-97.5,-93.75,-131.25,-120,-71.25,-62.083333333333336
170,-18.75,22.5,-33.75,-90,-86.25,-123.75,-108.75,-63.75,-55.833333333333336
171,-15,15,-33.75,-90,-86.25,-120,-108.75,-63.75,-55.833333333333336
172,-7.5,11.25,-41.25,-101.25,-93.75,-127.5,-116.25,-71.25,-60.833333333333336
173,-7.5,15,-41.25,-93.75,-86.25,-127.5,-112.5,-67.5,-57.916666666666664
174,-7.5,26.25,-33.75,-90,-86.25,-123.75,-108.75,-63.75,-54.166666666666664
175,-22.5,18.75,-33.75,-90,-90,-127.5,-116.25,-67.5,-58.75
176,-11.25,26.25,-37.5,-82.5,-82.5,-131.25,-116.25,-63.75,-55.416666666666664
177,18.75,52.5,-30,-75,-71.25,-123.75,-108.75,-56.25,-43.75
178,15,52.5,-26.25,-71.25,-71.25,-116.25,-101.25,-48.75,-40.833333333333336
179,-3.75,37.5,-30,-71.25,-67.5,-108.75,-97.5,-48.75,-43.333333333333336
180,3.75,26.25,-41.25,-78.75,-71.25,-112.5,-97.5,-56.25,-47.5
181,22.5,41.25,-37.5,-75,-71.25,-105,-93.75,-52.5,-41.25
182,-7.5,41.25,-26.25,-67.5,-60,-97.5,-86.25,-41.25,-38.333333333333336
183,-41.25,11.25,-33.75,-78.75,-67.5,-105,-93.75,-52.5,-51.25
184,-15,11.25,-41.25,-86.25,-75,-112.5,-101.25,-60,-53.333333333333336
185,15,37.5,-30,-75,-67.5,-105,-93.75,-52.5,-41.25
186,15,52.5,-15,-63.75,-52.5,-93.75,-82.5,-41.25,-31.25
187,11.25,52.5,-18.75,-63.75,-56.25,-93.75,-86.25,-45,-33.333333333333336
188,-18.75,37.5,-26.25,-63.75,-56.25,-97.5,-90,-45,-40.0
189,-7.5,48.75,-26.25,-63.75,-56.25,-97.5,-86.25,-45,-37.083333333333336
190,48.75,90,-22.5,-60,-52.5,-93.75,-82.5,-37.5,-23.333333333333332
191,60,97.5,-26.25,-60,-48.75,-90,-78.75,-37.5,-20.416666666666668
192,26.25,67.5,-37.5,-71.25,-60,-101.25,-93.75,-48.75,-35.416666666666664
193,11.25,45,-41.25,-75,-63.75,-101.25,-97.5,-52.5,-41.666666666666664
194,18.75,37.5,-45,-82.5,-67.5,-105,-101.25,-56.25,-44.583333333333336
195,7.5,26.25,-52.5,-93.75,-75,-112.5,-105,-60,-51.666666666666664
196,-26.25,18.75,-45,-90,-75,-108.75,-101.25,-56.25,-53.75
197,-26.25,33.75,-33.75,-75,-63.75,-97.5,-90,-45,-44.166666666666664
198,-7.5,37.5,-33.75,-71.25,-63.75,-97.5,-90,-48.75,-41.666666666666664
199,-18.75,22.5,-41.25,-78.75,-63.75,-105,-97.5,-52.5,-48.333333333333336
200,3.75,41.25,-37.5,-67.5,-60,-97.5,-90,-45,-39.166666666666664
201,22.5,63.75,-37.5,-63.75,-52.5,-93.75,-86.25,-41.25,-32.083333333333336
202,-3.75,60,-33.75,-60,-48.75,-86.25,-78.75,-33.75,-31.666666666666668
203,7.5,67.5,-33.75,-60,-48.75,-86.25,-75,-33.75,-29.166666666666668
204,7.5,56.25,-45,-71.25,-56.25,-90,-82.5,-41.25,-35.833333333333336
205,3.75,48.75,-48.75,-75,-60,-97.5,-90,-45,-40.416666666666664
206,37.5,63.75,-45,-71.25,-56.25,-93.75,-86.25,-45,-32.916666666666664
207,71.25,75,-41.25,-71.25,-52.5,-86.25,-82.5,-41.25,-25.416666666666668
208,52.5,45,-52.5,-86.25,-67.5,-101.25,-93.75,-52.5,-39.583333333333336
209,0,11.25,-56.25,-90,-75,-108.75,-101.25,-60,-53.333333333333336
210,-22.5,15,-48.75,-78.75,-63.75,-101.25,-97.5,-52.5,-50.0
211,-26.25,37.5,-33.75,-63.75,-48.75,-86.25,-78.75,-37.5,-37.5
212,-26.25,60,-26.25,-60,-45,-86.25,-78.75,-33.75,-32.916666666666664
213,3.75,75,-41.25,-71.25,-60,-97.5,-90,-45,-36.25
214,41.25,93.75,-45,-71.25,-60,-101.25,-93.75,-45,-31.25
215,60,101.25,-48.75,-75,-60,-97.5,-90,-41.25,-27.916666666666668
216,56.25,86.25,-48.75,-75,-56.25,-93.75,-90,-41.25,-29.166666666666668
217,33.75,71.25,-45,-71.25,-52.5,-86.25,-82.5,-33.75,-29.583333333333332
218,45,71.25,-41.25,-71.25,-56.25,-86.25,-78.75,-30,-27.5
219,41.25,60,-41.25,-75,-52.5,-82.5,-75,-30,-28.333333333333332
220,18.75,52.5,-37.5,-78.75,-52.5,-82.5,-75,-33.75,-32.083333333333336
221,15,60,-37.5,-71.25,-48.75,-78.75,-71.25,-33.75,-29.583333333333332
222,-11.25,26.25,-56.25,-86.25,-63.75,-97.5,-90,-52.5,-47.916666666666664
223,-45,-7.5,-67.5,-101.25,-86.25,-116.25,-108.75,-67.5,-66.66666666666667
224,-26.25,15,-56.25,-90,-75,-105,-97.5,-52.5,-54.166666666666664
225,22.5,41.25,-52.5,-78.75,-60,-97.5,-90,-45,-40.0
226,41.25,52.5,-48.75,-82.5,-60,-97.5,-90,-45,-36.666666666666664
227,33.75,60,-48.75,-86.25,-67.5,-97.5,-90,-45,-37.916666666666664
228,22.5,52.5,-60,-93.75,-75,-108.75,-97.5,-48.75,-45.416666666666664
229,-3.75,37.5,-60,-93.75,-75,-108.75,-97.5,-52.5,-50.416666666666664
230,-3.75,41.25,-60,-86.25,-67.5,-97.5,-90,-45,-45.416666666666664
231,18.75,45,-56.25,-90,-67.5,-97.5,-90,-45,-42.5
232,33.75,60,-52.5,-90,-63.75,-97.5,-86.25,-37.5,-37.083333333333336
233,30,67.5,-41.25,-78.75,-52.5,-82.5,-75,-26.25,-28.75
234,33.75,60,-45,-78.75,-56.25,-86.25,-78.75,-33.75,-31.666666666666668
235,18.75,48.75,-48.75,-82.5,-60,-90,-78.75,-37.5,-36.666666666666664
236,7.5,52.5,-52.5,-86.25,-63.75,-93.75,-82.5,-37.5,-39.583333333333336
237,33.75,63.75,-56.25,-90,-67.5,-101.25,-90,-45,-39.166666666666664
238,45,56.25,-63.75,-97.5,-78.75,-108.75,-97.5,-52.5,-44.166666666666664
239,41.25,67.5,-56.25,-93.75,-71.25,-105,-93.75,-45,-39.583333333333336
240,15,78.75,-45,-78.75,-56.25,-90,-78.75,-30,-31.666666666666668
241,-18.75,41.25,-56.25,-90,-67.5,-101.25,-90,-41.25,-47.083333333333336
242,-22.5,0,-82.5,-123.75,-97.5,-127.5,-116.25,-67.5,-70.83333333333333
243,-15,-7.5,-86.25,-131.25,-105,-135,-123.75,-75,-75.41666666666667
244,-3.75,7.5,-71.25,-120,-90,-123.75,-108.75,-63.75,-63.75
245,11.25,33.75,-52.5,-101.25,-75,-105,-93.75,-48.75,-47.916666666666664
246,11.25,45,-45,-93.75,-67.5,-101.25,-90,-41.25,-42.5
247,-7.5,45,-41.25,-90,-63.75,-97.5,-86.25,-37.5,-42.083333333333336
248,-18.75,52.5,-37.5,-78.75,-56.25,-90,-78.75,-30,-37.5
249,-11.25,45,-56.25,-97.5,-75,-108.75,-97.5,-45,-49.583333333333336
250,26.25,48.75,-71.25,-112.5,-93.75,-127.5,-112.5,-56.25,-55.416666666666664
251,48.75,60,-71.25,-112.5,-90,-123.75,-108.75,-56.25,-50.416666666666664
252,7.5,30,-82.5,-120,-97.5,-131.25,-116.25,-63.75,-63.75
253,-15,22.5,-78.75,-116.25,-93.75,-127.5,-112.5,-60,-64.58333333333333
254,-7.5,41.25,-63.75,-105,-82.5,-112.5,-97.5,-45,-52.5
255,-30,18.75,-63.75,-112.5,-90,-116.25,-101.25,-52.5,-60.833333333333336
256,-18.75,11.25,-71.25,-123.75,-97.5,-127.5,-112.5,-63.75,-67.08333333333333
257,-3.75,22.5,-63.75,-116.25,-93.75,-123.75,-112.5,-60,-61.25
258,-15,11.25,-71.25,-120,-97.5,-131.25,-120,-67.5,-67.91666666666667
259,-18.75,11.25,-75,-123.75,-101.25,-142.5,-127.5,-71.25,-72.08333333333333
260,11.25,56.25,-60,-108.75,-86.25,-123.75,-108.75,-52.5,-52.5
261,41.25,93.75,-45,-93.75,-75,-108.75,-90,-37.5,-35.0
262,41.25,75,-63.75,-108.75,-86.25,-116.25,-101.25,-48.75,-45.416666666666664
263,48.75,78.75,-63.75,-108.75,-82.5,-112.5,-97.5,-48.75,-42.916666666666664
264,37.5,67.5,-71.25,-112.5,-90,-116.25,-105,-56.25,-49.583333333333336
265,-33.75,-3.75,-97.5,-135,-112.5,-138.75,-127.5,-75,-80.41666666666667
266,-82.5,-41.25,-97.5,-146.25,-120,-146.25,-135,-82.5,-94.58333333333333
267,-45,-22.5,-93.75,-150,-120,-150,-135,-86.25,-89.16666666666667
268,-7.5,3.75,-90,-142.5,-116.25,-142.5,-131.25,-82.5,-78.75
269,-22.5,15,-75,-131.25,-105,-131.25,-120,-67.5,-70.83333333333333
270,-33.75,7.5,-71.25,-123.75,-101.25,-127.5,-116.25,-67.5,-70.41666666666667
271,-7.5,30,-63.75,-112.5,-90,-120,-105,-56.25,-58.333333333333336
272,11.25,63.75,-52.5,-101.25,-78.75,-108.75,-97.5,-41.25,-45.0
273,0,60,-60,-105,-86.25,-116.25,-105,-48.75,-51.25
274,11.25,52.5,-71.25,-116.25,-97.5,-127.5,-116.25,-60,-58.333333333333336
275,7.5,52.5,-71.25,-120,-101.25,-127.5,-116.25,-60,-59.583333333333336
276,-15,63.75,-56.25,-105,-86.25,-112.5,-97.5,-41.25,-50.0
277,3.75,63.75,-52.5,-105,-82.5,-108.75,-97.5,-41.25,-46.666666666666664
278,33.75,56.25,-60,-108.75,-90,-116.25,-105,-56.25,-49.583333333333336
279,22.5,52.5,-60,-112.5,-90,-120,-108.75,-56.25,-52.5
280,-18.75,37.5,-56.25,-116.25,-93.75,-120,-112.5,-60,-60.0
281,-26.25,37.5,-48.75,-116.25,-97.5,-120,-112.5,-60,-60.416666666666664
282,7.5,82.5,-26.25,-90,-71.25,-101.25,-93.75,-37.5,-36.666666666666664
283,26.25,123.75,-11.25,-67.5,-48.75,-86.25,-75,-22.5,-17.916666666666668
284,30,120,-15,-71.25,-56.25,-93.75,-82.5,-26.25,-21.666666666666668
285,41.25,112.5,-18.75,-75,-63.75,-101.25,-90,-33.75,-25.416666666666668
286,37.5,108.75,-11.25,-71.25,-60,-97.5,-86.25,-33.75,-23.75
287,15,90,-15,-78.75,-63.75,-101.25,-90,-37.5,-31.25
288,22.5,82.5,-18.75,-78.75,-67.5,-101.25,-93.75,-41.25,-32.916666666666664
289,26.25,86.25,-11.25,-67.5,-56.25,-93.75,-82.5,-30,-25.416666666666668
290,15,82.5,-7.5,-67.5,-52.5,-90,-78.75,-30,-25.416666666666668
291,-3.75,71.25,-3.75,-67.5,-52.5,-86.25,-75,-30,-27.5
292,-3.75,67.5,-3.75,-67.5,-56.25,-90,-78.75,-33.75,-29.583333333333332
293,3.75,75,0,-67.5,-56.25,-90,-78.75,-33.75,-27.5
294,7.5,86.25,3.75,-67.5,-52.5,-90,-78.75,-33.75,-25.0
295,-3.75,101.25,11.25,-52.5,-41.25,-78.75,-67.5,-22.5,-17.083333333333332
296,-3.75,120,15,-45,-30,-71.25,-60,-11.25,-9.583333333333334
297,26.25,138.75,7.5,-45,-33.75,-71.25,-56.25,-11.25,-5.0
298,63.75,161.25,-3.75,-52.5,-37.5,-71.25,-60,-7.5,-0.8333333333333334
299,63.75,153.75,-22.5,-63.75,-45,-78.75,-63.75,-11.25,-7.5
300,45,135,-33.75,-67.5,-45,-75,-63.75,-7.5,-12.5
301,56.25,138.75,-45,-71.25,-45,-75,-63.75,-11.25,-12.916666666666666
302,52.5,112.5,-71.25,-90,-60,-86.25,-71.25,-18.75,-25.833333333333332
303,-3.75,60,-90,-105,-71.25,-97.5,-82.5,-26.25,-46.25
304,-18.75,63.75,-82.5,-93.75,-60,-86.25,-71.25,-15,-40.416666666666664
305,37.5,101.25,-78.75,-93.75,-56.25,-78.75,-63.75,-7.5,-26.666666666666668
306,93.75,135,-78.75,-90,-52.5,-75,-60,-3.75,-14.583333333333334
307,108.75,153.75,-78.75,-86.25,-52.5,-71.25,-56.25,0,-9.166666666666666
308,86.25,127.5,-97.5,-105,-71.25,-93.75,-75,-15,-27.083333333333332
309,67.5,97.5,-116.25,-127.5,-93.75,-116.25,-93.75,-30,-45.833333333333336
310,75,105,-108.75,-123.75,-86.25,-108.75,-86.25,-22.5,-39.583333333333336
311,60,105,-97.5,-116.25,-78.75,-101.25,-78.75,-18.75,-36.25
312,15,86.25,-90,-116.25,-82.5,-101.25,-78.75,-15,-42.5
313,41.25,101.25,-90,-123.75,-86.25,-108.75,-86.25,-22.5,-41.666666666666664
314,56.25,86.25,-101.25,-135,-97.5,-120,-101.25,-37.5,-50.0
315,18.75,52.5,-97.5,-135,-101.25,-123.75,-101.25,-41.25,-58.75
316,45,82.5,-75,-116.25,-82.5,-105,-86.25,-26.25,-40.416666666666664
317,63.75,105,-63.75,-105,-71.25,-97.5,-78.75,-18.75,-29.583333333333332
318,26.25,71.25,-78.75,-120,-90,-116.25,-97.5,-37.5,-49.166666666666664
319,-15,45,-82.5,-123.75,-97.5,-120,-105,-45,-60.416666666666664
320,-3.75,60,-78.75,-116.25,-90,-120,-101.25,-41.25,-54.583333333333336
