samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
151,-67.5,-48.75,-78.75,-161.25,-273.75,-266.25,-247.5,-240,-153.75
152,-67.5,-60,-75,-161.25,-273.75,-262.5,-247.5,-243.75,-154.58333333333334
153,-75,-67.5,-78.75,-165,-277.5,-266.25,-247.5,-240,-157.5
154,-75,-78.75,-75,-161.25,-277.5,-262.5,-247.5,-240,-157.5
155,-75,-78.75,-75,-165,-277.5,-262.5,-251.25,-243.75,-158.75
156,-78.75,-78.75,-75,-161.25,-277.5,-262.5,-251.25,-243.75,-158.75
157,-75,-75,-75,-165,-277.5,-262.5,-251.25,-243.75,-158.33333333333334
158,-71.25,-71.25,-75,-165,-281.25,-266.25,-247.5,-243.75,-157.91666666666666
159,-71.25,-60,-75,-165,-281.25,-266.25,-251.25,-247.5,-157.5
160,-67.5,-48.75,-75,-165,-285,-270,-251.25,-247.5,-156.66666666666666
161,-71.25,-41.25,-78.75,-168.75,-285,-270,-251.25,-247.5,-157.08333333333334
162,-67.5,-30,-78.75,-168.75,-285,-270,-251.25,-247.5,-155.41666666666666
163,-63.75,-18.75,-82.5,-168.75,-288.75,-270,-255,-247.5,-155.0
164,-60,-7.5,-82.5,-172.5,-292.5,-273.75,-251.25,-247.5,-154.16666666666666
165,-63.75,0,-86.25,-176.25,-292.5,-277.5,-255,-251.25,-155.83333333333334
166,-60,11.25,-90,-176.25,-296.25,-277.5,-258.75,-255,-155.83333333333334
167,-60,15,-86.25,-176.25,-292.5,-277.5,-262.5,-251.25,-154.58333333333334
168,-60,22.5,-82.5,-176.25,-296.25,-277.5,-262.5,-255,-154.16666666666666
169,-63.75,22.5,-82.5,-172.5,-296.25,-277.5,-258.75,-251.25,-153.33333333333334
170,-60,22.5,-71.25,-168.75,-288.75,-273.75,-258.75,-251.25,-150.0
171,-60,15,-63.75,-161.25,-285,-270,-258.75,-247.5,-147.91666666666666
172,-63.75,7.5,-52.5,-153.75,-277.5,-266.25,-251.25,-243.75,-144.58333333333334
173,-63.75,0,-41.25,-142.5,-266.25,-255,-247.5,-236.25,-139.16666666666666
174,-60,-11.25,-30,-135,-258.75,-255,-240,-228.75,-135.41666666666666
175,-63.75,-22.5,-18.75,-127.5,-255,-247.5,-232.5,-225,-132.5
176,-71.25,-26.25,-15,-123.75,-251.25,-243.75,-228.75,-225,-131.66666666666666
177,-71.25,-30,-15,-123.75,-247.5,-240,-225,-221.25,-130.41666666666666
178,-67.5,-26.25,-11.25,-120,-247.5,-240,-228.75,-225,-129.58333333333334
179,-67.5,-22.5,-11.25,-120,-243.75,-236.25,-225,-225,-127.91666666666667
180,-67.5,-18.75,-7.5,-120,-247.5,-240,-228.75,-221.25,-127.91666666666667
181,-63.75,-11.25,-11.25,-120,-243.75,-232.5,-225,-221.25,-125.41666666666667
182,-60,0,-3.75,-116.25,-243.75,-236.25,-228.75,-221.25,-123.33333333333333
183,-56.25,7.5,-3.75,-116.25,-243.75,-236.25,-228.75,-225,-122.5
184,-56.25,18.75,0,-116.25,-243.75,-236.25,-228.75,-221.25,-120.41666666666667
185,-52.5,33.75,0,-112.5,-243.75,-236.25,-228.75,-221.25,-117.91666666666667
186,-52.5,45,-3.75,-112.5,-243.75,-240,-225,-221.25,-117.08333333333333
187,-48.75,56.25,-7.5,-116.25,-243.75,-240,-225,-225,-116.66666666666667
188,-45,63.75,-15,-116.25,-243.75,-236.25,-225,-217.5,-115.0
189,-45,63.75,-22.5,-120,-247.5,-236.25,-221.25,-217.5,-116.25
190,-41.25,60,-33.75,-120,-243.75,-236.25,-217.5,-213.75,-116.25
191,-37.5,60,-45,-123.75,-243.75,-232.5,-217.5,-210,-116.66666666666667
192,-30,56.25,-56.25,-127.5,-240,-228.75,-213.75,-206.25,-116.25
