samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
228,-232.5,491.25,-731.25,-1020,-472.5,-41.25,135,251.25,-180.0
229,-255,330,-686.25,-990,-528.75,-146.25,7.5,120,-238.75
230,-258.75,202.5,-633.75,-888.75,-495,-172.5,-63.75,22.5,-254.16666666666666
231,-240,138.75,-585,-761.25,-420,-157.5,-86.25,-26.25,-237.5
232,-217.5,127.5,-528.75,-645,-341.25,-112.5,-63.75,-18.75,-200.0
233,-198.75,123.75,-480,-558.75,-296.25,-78.75,-37.5,-7.5,-170.41666666666666
234,-191.25,105,-435,-510,-292.5,-86.25,-45,-15,-163.33333333333334
235,-176.25,105,-378.75,-450,-288.75,-90,-52.5,-26.25,-150.83333333333334
236,-146.25,127.5,-318.75,-363.75,-251.25,-75,-41.25,-18.75,-120.83333333333333
237,-116.25,161.25,-262.5,-277.5,-198.75,-45,-15,3.75,-83.33333333333333
238,-93.75,176.25,-228.75,-221.25,-168.75,-30,-3.75,11.25,-62.083333333333336
239,-71.25,168.75,-183.75,-161.25,-138.75,-11.25,7.5,18.75,-41.25
240,-56.25,153.75,-135,-101.25,-101.25,11.25,26.25,30,-19.166666666666668
241,-52.5,135,-101.25,-75,-93.75,11.25,18.75,26.25,-14.583333333333334
242,-56.25,120,-86.25,-67.5,-97.5,0,7.5,11.25,-18.75
243,-48.75,108.75,-71.25,-60,-101.25,-11.25,-3.75,0,-20.833333333333332
244,-45,93.75,-60,-52.5,-105,-18.75,-11.25,-7.5,-22.916666666666668
245,-45,86.25,-48.75,-45,-105,-26.25,-22.5,-15,-24.583333333333332
246,-56.25,75,-45,-48.75,-116.25,-41.25,-37.5,-33.75,-33.75
247,-60,67.5,-48.75,-56.25,-131.25,-56.25,-56.25,-48.75,-43.333333333333336
248,-67.5,63.75,-45,-56.25,-135,-60,-63.75,-56.25,-46.666666666666664
249,-67.5,60,-41.25,-52.5,-138.75,-67.5,-67.5,-63.75,-48.75
250,-63.75,52.5,-33.75,-45,-142.5,-75,-71.25,-67.5,-49.583333333333336
251,-52.5,52.5,-26.25,-33.75,-138.75,-71.25,-67.5,-63.75,-44.583333333333336
252,-48.75,45,-26.25,-30,-138.75,-67.5,-67.5,-60,-43.75
253,-41.25,33.75,-33.75,-37.5,-146.25,-75,-75,-63.75,-48.75
254,-30,33.75,-30,-33.75,-146.25,-78.75,-75,-63.75,-47.083333333333336
255,-33.75,41.25,-22.5,-26.25,-142.5,-71.25,-71.25,-60,-42.916666666666664
256,-37.5,41.25,-22.5,-30,-146.25,-75,-71.25,-60,-44.583333333333336
257,-45,26.25,-26.25,-33.75,-153.75,-82.5,-78.75,-67.5,-51.25
258,-48.75,15,-26.25,-33.75,-153.75,-86.25,-86.25,-75,-55.0
259,-60,7.5,-22.5,-33.75,-153.75,-90,-90,-78.75,-57.916666666666664
260,-52.5,18.75,-15,-26.25,-150,-86.25,-82.5,-75,-52.083333333333336
261,-45,33.75,-11.25,-22.5,-146.25,-82.5,-82.5,-71.25,-47.5
262,-41.25,37.5,-11.25,-18.75,-150,-82.5,-82.5,-71.25,-46.666666666666664
263,-37.5,37.5,-7.5,-7.5,-138.75,-75,-75,-63.75,-40.833333333333336
264,-22.5,33.75,-3.75,0,-135,-71.25,-67.5,-56.25,-35.833333333333336
265,-18.75,26.25,-7.5,-3.75,-135,-71.25,-63.75,-52.5,-36.25
266,-18.75,26.25,-11.25,-7.5,-138.75,-71.25,-67.5,-52.5,-37.916666666666664
267,-18.75,33.75,-7.5,-7.5,-138.75,-71.25,-63.75,-52.5,-36.25
268,-22.5,30,-7.5,-7.5,-135,-71.25,-63.75,-52.5,-36.666666666666664
269,-37.5,18.75,-7.5,-11.25,-138.75,-75,-71.25,-56.25,-42.083333333333336
270,-41.25,18.75,-7.5,-11.25,-142.5,-75,-75,-60,-43.75
271,-30,22.5,-15,-18.75,-146.25,-82.5,-78.75,-71.25,-46.666666666666664
272,-26.25,30,-11.25,-15,-146.25,-82.5,-78.75,-71.25,-44.583333333333336
273,-22.5,41.25,-3.75,-7.5,-138.75,-75,-75,-67.5,-38.75
274,-22.5,41.25,-3.75,-3.75,-131.25,-75,-75,-63.75,-37.083333333333336
275,-11.25,48.75,-3.75,3.75,-127.5,-71.25,-67.5,-60,-32.083333333333336
276,0,48.75,0,15,-120,-60,-60,-48.75,-25.0
277,3.75,37.5,0,18.75,-116.25,-56.25,-56.25,-41.25,-23.333333333333332
278,0,30,-3.75,15,-116.25,-56.25,-56.25,-41.25,-25.416666666666668
279,-3.75,33.75,0,22.5,-112.5,-52.5,-48.75,-33.75,-21.666666666666668
280,-3.75,41.25,3.75,26.25,-105,-48.75,-45,-30,-17.916666666666668
281,0,45,7.5,30,-101.25,-45,-41.25,-26.25,-14.583333333333334
282,-3.75,41.25,-3.75,18.75,-112.5,-52.5,-52.5,-37.5,-22.5
283,-11.25,41.25,0,18.75,-108.75,-52.5,-52.5,-45,-23.333333333333332
284,-7.5,48.75,3.75,26.25,-105,-45,-48.75,-41.25,-18.75
285,0,60,11.25,33.75,-97.5,-41.25,-45,-33.75,-12.5
286,-3.75,63.75,11.25,37.5,-93.75,-41.25,-41.25,-33.75,-11.25
287,3.75,67.5,11.25,45,-90,-33.75,-37.5,-30,-7.083333333333333
288,18.75,67.5,11.25,56.25,-82.5,-30,-26.25,-18.75,-0.4166666666666667
289,26.25,60,7.5,52.5,-82.5,-30,-30,-18.75,-1.6666666666666667
290,22.5,52.5,3.75,48.75,-86.25,-30,-26.25,-15,-3.3333333333333335
291,15,45,3.75,48.75,-86.25,-30,-26.25,-15,-5.0
292,7.5,41.25,3.75,52.5,-78.75,-22.5,-18.75,-11.25,-2.9166666666666665
293,15,45,3.75,56.25,-75,-18.75,-15,-3.75,0.8333333333333334
294,26.25,52.5,0,52.5,-78.75,-18.75,-18.75,-7.5,0.8333333333333334
295,26.25,71.25,0,45,-90,-30,-30,-22.5,-3.3333333333333335
296,11.25,82.5,3.75,45,-90,-33.75,-37.5,-30,-5.416666666666667
297,7.5,82.5,11.25,60,-75,-22.5,-26.25,-22.5,1.6666666666666667
298,18.75,78.75,7.5,67.5,-71.25,-22.5,-26.25,-18.75,3.75
299,33.75,78.75,18.75,78.75,-60,-7.5,-15,-7.5,13.333333333333334
300,45,78.75,22.5,90,-48.75,0,0,7.5,21.666666666666668
301,37.5,71.25,15,86.25,-52.5,-3.75,-3.75,3.75,17.083333333333332
302,33.75,71.25,7.5,78.75,-56.25,-7.5,-7.5,0,13.333333333333334
303,37.5,78.75,11.25,82.5,-52.5,0,-3.75,7.5,17.916666666666668
304,45,78.75,18.75,93.75,-45,7.5,3.75,11.25,23.75
305,48.75,78.75,15,93.75,-45,7.5,7.5,11.25,24.166666666666668
306,37.5,78.75,15,93.75,-41.25,7.5,7.5,11.25,23.333333333333332
307,33.75,82.5,15,93.75,-45,3.75,3.75,7.5,21.666666666666668
308,33.75,93.75,18.75,97.5,-41.25,7.5,3.75,11.25,25.0
309,37.5,93.75,22.5,105,-33.75,11.25,11.25,15,29.166666666666668
310,45,90,22.5,108.75,-33.75,15,11.25,18.75,30.833333333333332
311,56.25,105,22.5,112.5,-26.25,22.5,18.75,22.5,37.083333333333336
312,71.25,112.5,26.25,127.5,-15,30,26.25,37.5,46.25
