samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
59,71.25,150,345,412.5,180,-3.75,-45,-26.25,120.41666666666667
60,116.25,210,345,453.75,232.5,60,18.75,37.5,163.75
61,206.25,300,345,513.75,311.25,146.25,108.75,123.75,228.33333333333334
62,303.75,408.75,322.5,566.25,405,258.75,228.75,236.25,303.3333333333333
63,352.5,510,281.25,588.75,487.5,371.25,348.75,352.5,365.8333333333333
64,405,630,225,585,573.75,498.75,483.75,483.75,431.6666666666667
65,457.5,776.25,176.25,588.75,678.75,652.5,648.75,645,513.75
66,495,948.75,161.25,641.25,813.75,828.75,828.75,810,614.1666666666666
67,551.25,1158.75,123.75,648.75,930,1005,1020,997.5,715.0
68,573.75,1372.5,0,551.25,986.25,1162.5,1218.75,1207.5,785.8333333333334
69,570,1526.25,-142.5,412.5,1016.25,1297.5,1395,1395,830.0
70,615,1597.5,-285,232.5,1012.5,1395,1522.5,1522.5,845.8333333333334
71,626.25,1631.25,-412.5,48.75,1001.25,1481.25,1631.25,1620,847.5
72,551.25,1620,-450,-3.75,1057.5,1578.75,1721.25,1680,861.6666666666666
73,472.5,1563.75,-416.25,26.25,1143.75,1661.25,1770,1687.5,878.75
74,412.5,1507.5,-416.25,3.75,1185,1710,1788.75,1668.75,873.3333333333334
75,356.25,1451.25,-450,-75,1166.25,1691.25,1747.5,1612.5,833.3333333333334
76,266.25,1308.75,-487.5,-183.75,1057.5,1548.75,1593.75,1458.75,729.1666666666666
77,150,1098.75,-465,-262.5,885,1301.25,1335,1218.75,584.5833333333334
78,22.5,896.25,-427.5,-345,660,1005,1042.5,967.5,424.5833333333333
79,-90,693.75,-453.75,-510,341.25,641.25,720,720,229.16666666666666
80,-187.5,513.75,-480,-690,7.5,285,412.5,483.75,38.333333333333336
81,-251.25,382.5,-472.5,-791.25,-217.5,33.75,183.75,296.25,-92.91666666666667
82,-285,277.5,-435,-772.5,-285,-82.5,45,153.75,-153.75
83,-303.75,176.25,-408.75,-708.75,-273.75,-123.75,-33.75,56.25,-180.0
84,-273.75,138.75,-393.75,-641.25,-243.75,-123.75,-60,11.25,-176.25
85,-240,142.5,-371.25,-558.75,-191.25,-90,-41.25,15,-148.33333333333334
86,-228.75,123.75,-348.75,-491.25,-161.25,-75,-26.25,26.25,-131.25
87,-221.25,86.25,-330,-453.75,-172.5,-90,-41.25,11.25,-134.58333333333334
88,-206.25,56.25,-300,-408.75,-176.25,-105,-52.5,-3.75,-132.91666666666666
89,-161.25,67.5,-258.75,-345,-142.5,-86.25,-41.25,3.75,-107.08333333333333
90,-97.5,120,-213.75,-270,-93.75,-52.5,-15,30,-65.83333333333333
91,-60,157.5,-176.25,-198.75,-41.25,-15,15,52.5,-29.583333333333332
92,-52.5,153.75,-138.75,-138.75,-3.75,7.5,26.25,60,-9.583333333333334
93,-56.25,138.75,-108.75,-101.25,11.25,7.5,22.5,48.75,-4.166666666666667
94,-60,138.75,-71.25,-67.5,30,18.75,26.25,52.5,7.5
95,-60,138.75,-45,-45,37.5,18.75,26.25,48.75,13.333333333333334
96,-37.5,131.25,-33.75,-37.5,33.75,7.5,11.25,37.5,12.5
97,-11.25,142.5,-15,-15,41.25,11.25,15,37.5,22.916666666666668
98,-11.25,153.75,3.75,0,48.75,15,15,41.25,29.583333333333332
99,-11.25,142.5,0,-3.75,37.5,0,3.75,30,22.083333333333332
100,-15,116.25,-11.25,-18.75,15,-18.75,-18.75,11.25,6.666666666666667
101,-26.25,97.5,-15,-26.25,3.75,-30,-30,3.75,-2.5
102,-56.25,75,-15,-30,-3.75,-41.25,-41.25,-7.5,-13.333333333333334
103,-86.25,48.75,-26.25,-41.25,-22.5,-60,-56.25,-26.25,-30.0
104,-112.5,11.25,-33.75,-52.5,-33.75,-71.25,-71.25,-41.25,-45.0
105,-105,11.25,-30,-48.75,-33.75,-71.25,-71.25,-41.25,-43.333333333333336
106,-78.75,41.25,-18.75,-37.5,-26.25,-63.75,-60,-30,-30.416666666666668
107,-90,41.25,-11.25,-33.75,-22.5,-63.75,-60,-30,-30.0
108,-75,52.5,-7.5,-26.25,-22.5,-63.75,-60,-30,-25.833333333333332
109,-67.5,63.75,0,-18.75,-15,-60,-56.25,-22.5,-19.583333333333332
110,-71.25,52.5,-3.75,-18.75,-18.75,-63.75,-63.75,-26.25,-23.75
111,-56.25,41.25,-15,-26.25,-30,-71.25,-67.5,-33.75,-28.75
112,-30,52.5,-11.25,-26.25,-30,-71.25,-71.25,-33.75,-24.583333333333332
113,-33.75,56.25,-11.25,-26.25,-26.25,-67.5,-67.5,-30,-22.916666666666668
114,-45,48.75,-18.75,-30,-30,-71.25,-71.25,-30,-27.5
115,-41.25,52.5,-18.75,-30,-30,-67.5,-67.5,-30,-25.833333333333332
116,-45,56.25,-15,-30,-30,-67.5,-67.5,-30,-25.416666666666668
117,-52.5,52.5,-15,-30,-30,-67.5,-67.5,-30,-26.666666666666668
118,-52.5,56.25,-7.5,-22.5,-22.5,-60,-60,-26.25,-21.666666666666668
119,-52.5,60,-3.75,-18.75,-18.75,-52.5,-52.5,-18.75,-17.5
120,-37.5,63.75,-7.5,-18.75,-22.5,-56.25,-56.25,-18.75,-17.083333333333332
121,-26.25,75,0,-7.5,-11.25,-48.75,-48.75,-11.25,-8.75
122,-18.75,82.5,0,-3.75,-7.5,-48.75,-45,-7.5,-5.416666666666667
123,-7.5,82.5,-7.5,-7.5,-15,-52.5,-52.5,-15,-8.333333333333334
124,-3.75,82.5,-7.5,-11.25,-15,-56.25,-52.5,-15,-8.75
125,-11.25,78.75,-7.5,-7.5,-11.25,-52.5,-52.5,-11.25,-8.333333333333334
126,-22.5,71.25,-11.25,-11.25,-15,-52.5,-52.5,-15,-12.083333333333334
127,-18.75,75,-11.25,-7.5,-7.5,-48.75,-48.75,-11.25,-8.75
128,-18.75,82.5,-7.5,-3.75,-3.75,-41.25,-41.25,-3.75,-4.166666666666667
129,-45,52.5,-15,-11.25,-11.25,-48.75,-48.75,-11.25,-15.416666666666666
130,-45,48.75,-18.75,-11.25,-11.25,-48.75,-52.5,-15,-17.083333333333332
131,-15,82.5,-3.75,3.75,3.75,-33.75,-37.5,-3.75,-0.4166666666666667
132,-15,90,0,7.5,7.5,-33.75,-33.75,0,2.5
133,-33.75,75,-7.5,11.25,7.5,-33.75,-37.5,-3.75,-2.5
134,-30,75,-7.5,15,11.25,-33.75,-33.75,0,-0.4166666666666667
135,-3.75,86.25,-15,11.25,11.25,-33.75,-33.75,0,2.5
136,7.5,86.25,-18.75,11.25,11.25,-30,-30,3.75,4.583333333333333
137,-11.25,82.5,-15,15,15,-26.25,-30,3.75,3.75
138,-7.5,90,-11.25,18.75,18.75,-22.5,-26.25,7.5,7.5
139,30,116.25,-3.75,30,26.25,-11.25,-15,18.75,21.25
140,33.75,120,-7.5,26.25,26.25,-11.25,-15,18.75,21.25
141,11.25,101.25,-7.5,22.5,26.25,-11.25,-15,15,15.833333333333334
142,0,101.25,-3.75,30,33.75,-3.75,-11.25,18.75,18.333333333333332
143,7.5,105,-3.75,33.75,33.75,0,-7.5,18.75,20.833333333333332
144,3.75,105,-7.5,37.5,37.5,0,-3.75,22.5,21.666666666666668
145,11.25,112.5,-3.75,45,45,3.75,3.75,30,27.5
146,18.75,108.75,-15,41.25,41.25,-3.75,-3.75,26.25,23.75
147,26.25,105,-18.75,33.75,33.75,-7.5,-7.5,22.5,20.833333333333332
148,30,105,-18.75,37.5,37.5,0,-3.75,30,24.166666666666668
149,33.75,108.75,-15,45,45,7.5,3.75,33.75,29.166666666666668
150,33.75,116.25,-15,52.5,52.5,11.25,11.25,41.25,33.75
151,37.5,116.25,-15,52.5,52.5,11.25,11.25,41.25,34.166666666666664
152,37.5,108.75,-18.75,45,48.75,11.25,11.25,37.5,31.25
153,33.75,108.75,-18.75,45,48.75,11.25,11.25,37.5,30.833333333333332
154,33.75,116.25,-22.5,48.75,52.5,15,15,41.25,33.333333333333336
155,45,131.25,-11.25,60,63.75,22.5,22.5,48.75,42.5
156,52.5,138.75,-7.5,67.5,67.5,30,26.25,48.75,47.083333333333336
157,41.25,138.75,-7.5,75,75,33.75,33.75,60,50.0
158,37.5,135,-15,71.25,71.25,30,33.75,60,47.083333333333336
159,56.25,138.75,-22.5,71.25,71.25,30,30,60,48.333333333333336
160,67.5,138.75,-26.25,67.5,71.25,33.75,33.75,60,49.583333333333336
161,60,138.75,-26.25,71.25,75,37.5,37.5,67.5,51.25
162,63.75,142.5,-30,71.25,71.25,37.5,37.5,67.5,51.25
163,82.5,150,-26.25,71.25,75,41.25,41.25,67.5,55.833333333333336
164,78.75,150,-26.25,71.25,71.25,41.25,37.5,67.5,54.583333333333336
165,63.75,142.5,-30,71.25,75,41.25,41.25,67.5,52.5
166,63.75,135,-33.75,71.25,75,41.25,41.25,67.5,51.25
167,63.75,135,-37.5,67.5,75,41.25,41.25,67.5,50.416666666666664
168,67.5,165,-22.5,82.5,90,52.5,52.5,82.5,63.333333333333336
169,108.75,221.25,-3.75,108.75,112.5,75,75,105,89.16666666666667
170,138.75,225,-7.5,108.75,112.5,75,75,108.75,92.91666666666667
171,131.25,195,-15,101.25,101.25,67.5,71.25,101.25,83.75
172,112.5,183.75,-22.5,97.5,101.25,67.5,67.5,101.25,78.75
173,108.75,180,-22.5,93.75,97.5,67.5,67.5,101.25,77.08333333333333
174,108.75,176.25,-30,90,90,60,63.75,93.75,72.5
175,108.75,172.5,-30,90,90,60,63.75,97.5,72.5
176,135,191.25,-26.25,93.75,93.75,67.5,71.25,105,81.25
177,142.5,206.25,-22.5,93.75,97.5,71.25,78.75,108.75,86.25
178,138.75,213.75,-22.5,97.5,97.5,75,82.5,112.5,88.33333333333333
179,157.5,221.25,-22.5,101.25,101.25,78.75,86.25,116.25,93.33333333333333
180,135,198.75,-30,97.5,93.75,71.25,78.75,112.5,84.16666666666667
181,97.5,180,-33.75,97.5,93.75,67.5,75,108.75,76.25
182,127.5,198.75,-33.75,101.25,93.75,67.5,78.75,116.25,83.33333333333333
183,150,210,-33.75,101.25,97.5,71.25,82.5,123.75,89.16666666666667
184,150,217.5,-30,101.25,101.25,78.75,86.25,127.5,92.5
185,135,213.75,-26.25,105,101.25,78.75,90,131.25,92.08333333333333
186,138.75,206.25,-33.75,97.5,93.75,71.25,86.25,127.5,87.5
187,161.25,210,-41.25,90,86.25,67.5,82.5,123.75,86.66666666666667
188,180,225,-37.5,90,86.25,75,86.25,131.25,92.91666666666667
189,183.75,232.5,-33.75,97.5,90,78.75,97.5,135,97.91666666666667
190,153.75,217.5,-30,97.5,90,78.75,93.75,135,92.91666666666667
191,138.75,206.25,-33.75,86.25,82.5,67.5,86.25,123.75,84.16666666666667
192,157.5,221.25,-30,90,82.5,67.5,86.25,127.5,89.16666666666667
193,168.75,240,-26.25,101.25,90,75,93.75,135,97.5
194,172.5,240,-30,97.5,86.25,71.25,90,138.75,96.25
195,168.75,225,-33.75,90,75,63.75,82.5,131.25,89.16666666666667
196,172.5,228.75,-37.5,86.25,71.25,60,82.5,131.25,88.33333333333333
197,180,236.25,-33.75,90,75,63.75,86.25,135,92.5
198,176.25,228.75,-33.75,86.25,71.25,60,82.5,131.25,89.16666666666667
199,172.5,225,-37.5,78.75,63.75,48.75,75,123.75,83.33333333333333
200,172.5,232.5,-30,82.5,63.75,52.5,75,123.75,85.83333333333333
201,157.5,232.5,-18.75,86.25,67.5,52.5,78.75,123.75,86.66666666666667
202,142.5,217.5,-15,86.25,67.5,52.5,75,120,82.91666666666667
203,123.75,198.75,-22.5,78.75,56.25,41.25,63.75,112.5,72.5
204,120,202.5,-18.75,82.5,56.25,41.25,63.75,112.5,73.33333333333333
205,142.5,228.75,-7.5,90,63.75,45,67.5,116.25,82.91666666666667
206,161.25,236.25,-11.25,86.25,56.25,33.75,56.25,108.75,80.83333333333333
207,157.5,225,-11.25,82.5,48.75,26.25,52.5,105,76.25
208,135,206.25,-7.5,78.75,45,22.5,48.75,97.5,69.58333333333333
209,131.25,202.5,-3.75,78.75,45,22.5,45,97.5,68.75
210,127.5,195,-7.5,75,37.5,11.25,33.75,86.25,62.083333333333336
211,116.25,180,-7.5,67.5,30,3.75,26.25,75,54.583333333333336
212,108.75,176.25,0,67.5,26.25,3.75,22.5,71.25,52.916666666666664
213,86.25,172.5,11.25,75,33.75,7.5,26.25,75,54.166666666666664
214,63.75,161.25,18.75,75,30,7.5,22.5,71.25,50.0
215,75,157.5,15,67.5,22.5,-7.5,15,60,45.0
216,75,161.25,18.75,67.5,22.5,-11.25,11.25,52.5,44.166666666666664
217,56.25,165,18.75,67.5,18.75,-15,3.75,48.75,40.416666666666664
218,60,157.5,11.25,56.25,7.5,-30,-11.25,37.5,32.083333333333336
219,71.25,150,7.5,48.75,0,-37.5,-18.75,30,27.916666666666668
220,63.75,150,18.75,56.25,3.75,-30,-15,33.75,31.25
221,63.75,153.75,26.25,56.25,7.5,-30,-11.25,33.75,33.333333333333336
222,41.25,135,26.25,48.75,0,-33.75,-15,30,25.833333333333332
223,3.75,105,22.5,33.75,-15,-45,-30,15,10.0
224,3.75,97.5,15,22.5,-18.75,-52.5,-41.25,3.75,3.3333333333333335
225,15,105,15,26.25,-15,-52.5,-41.25,3.75,6.25
226,3.75,108.75,22.5,30,-15,-48.75,-37.5,3.75,7.5
227,3.75,112.5,22.5,22.5,-18.75,-56.25,-45,-3.75,4.166666666666667
228,15,112.5,18.75,18.75,-22.5,-60,-48.75,-11.25,2.5
229,18.75,120,30,26.25,-18.75,-60,-48.75,-7.5,6.666666666666667
230,3.75,116.25,33.75,26.25,-18.75,-60,-48.75,-7.5,5.0
231,-22.5,90,18.75,7.5,-30,-71.25,-60,-18.75,-9.583333333333334
232,-52.5,48.75,7.5,-7.5,-45,-82.5,-75,-30,-26.25
233,-75,26.25,3.75,-15,-52.5,-90,-78.75,-37.5,-35.416666666666664
234,-75,37.5,11.25,-15,-48.75,-86.25,-75,-33.75,-31.666666666666668
235,-71.25,45,18.75,-11.25,-45,-82.5,-71.25,-30,-27.5
236,-60,48.75,18.75,-18.75,-48.75,-86.25,-75,-33.75,-28.333333333333332
237,-41.25,63.75,22.5,-22.5,-52.5,-86.25,-75,-33.75,-25.0
238,-33.75,78.75,26.25,-18.75,-48.75,-82.5,-71.25,-30,-20.0
239,-56.25,63.75,22.5,-22.5,-56.25,-86.25,-75,-33.75,-27.083333333333332
240,-60,52.5,15,-30,-60,-97.5,-82.5,-45,-34.166666666666664
241,-45,71.25,18.75,-26.25,-56.25,-93.75,-82.5,-37.5,-27.916666666666668
242,-52.5,63.75,15,-30,-60,-101.25,-86.25,-41.25,-32.5
243,-67.5,41.25,3.75,-45,-75,-112.5,-97.5,-56.25,-45.416666666666664
244,-67.5,41.25,3.75,-48.75,-75,-112.5,-97.5,-52.5,-45.416666666666664
245,-78.75,41.25,7.5,-48.75,-75,-108.75,-97.5,-52.5,-45.833333333333336
246,-93.75,22.5,0,-60,-86.25,-120,-108.75,-63.75,-56.666666666666664
247,-90,18.75,-3.75,-63.75,-90,-120,-108.75,-63.75,-57.916666666666664
248,-97.5,22.5,0,-63.75,-86.25,-116.25,-105,-60,-56.25
249,-108.75,26.25,7.5,-60,-82.5,-108.75,-97.5,-56.25,-53.333333333333336
250,-82.5,30,0,-71.25,-90,-116.25,-105,-63.75,-55.416666666666664
251,-48.75,41.25,-3.75,-75,-93.75,-120,-108.75,-67.5,-52.916666666666664
252,-41.25,56.25,3.75,-67.5,-86.25,-116.25,-105,-63.75,-46.666666666666664
253,-41.25,60,7.5,-60,-86.25,-116.25,-105,-63.75,-45.0
254,-48.75,56.25,3.75,-60,-86.25,-116.25,-105,-63.75,-46.666666666666664
255,-71.25,52.5,7.5,-60,-82.5,-112.5,-101.25,-56.25,-47.083333333333336
256,-82.5,48.75,7.5,-60,-82.5,-108.75,-101.25,-56.25,-48.333333333333336
257,-93.75,33.75,0,-67.5,-90,-120,-108.75,-63.75,-56.666666666666664
258,-86.25,33.75,0,-71.25,-93.75,-120,-108.75,-60,-56.25
259,-82.5,33.75,0,-71.25,-93.75,-116.25,-105,-56.25,-54.583333333333336
260,-105,11.25,-7.5,-78.75,-101.25,-123.75,-112.5,-67.5,-65.0
261,-123.75,-18.75,-22.5,-97.5,-116.25,-142.5,-131.25,-86.25,-82.08333333333333
262,-116.25,-7.5,-15,-90,-108.75,-135,-123.75,-82.5,-75.41666666666667
263,-108.75,11.25,-7.5,-78.75,-101.25,-127.5,-116.25,-75,-67.08333333333333
264,-116.25,18.75,0,-71.25,-93.75,-123.75,-112.5,-67.5,-62.916666666666664
265,-112.5,26.25,3.75,-63.75,-86.25,-116.25,-105,-63.75,-57.5
266,-71.25,41.25,0,-63.75,-86.25,-116.25,-105,-63.75,-51.666666666666664
267,-71.25,37.5,-3.75,-63.75,-90,-116.25,-105,-60,-52.5
268,-93.75,26.25,0,-63.75,-86.25,-112.5,-105,-60,-55.0
269,-101.25,22.5,3.75,-60,-86.25,-112.5,-97.5,-56.25,-54.166666666666664
270,-78.75,22.5,-7.5,-71.25,-93.75,-116.25,-105,-63.75,-57.083333333333336
271,-60,22.5,-15,-78.75,-97.5,-123.75,-112.5,-71.25,-59.583333333333336
272,-78.75,30,-3.75,-67.5,-86.25,-108.75,-101.25,-60,-52.916666666666664
273,-93.75,30,3.75,-63.75,-82.5,-105,-93.75,-56.25,-51.25
274,-90,30,3.75,-60,-78.75,-101.25,-93.75,-56.25,-49.583333333333336
275,-108.75,22.5,3.75,-56.25,-78.75,-105,-93.75,-56.25,-52.5
276,-116.25,22.5,11.25,-52.5,-75,-101.25,-93.75,-52.5,-50.833333333333336
277,-101.25,30,7.5,-52.5,-78.75,-105,-97.5,-56.25,-50.416666666666664
278,-75,45,0,-52.5,-78.75,-105,-97.5,-56.25,-46.666666666666664
279,-75,45,0,-52.5,-78.75,-105,-97.5,-56.25,-46.666666666666664
280,-82.5,41.25,0,-52.5,-78.75,-105,-97.5,-56.25,-47.916666666666664
281,-90,37.5,0,-52.5,-75,-105,-97.5,-56.25,-48.75
282,-82.5,41.25,0,-52.5,-75,-101.25,-93.75,-52.5,-46.25
283,-86.25,37.5,0,-52.5,-75,-97.5,-93.75,-52.5,-46.666666666666664
284,-90,30,0,-56.25,-75,-101.25,-93.75,-56.25,-49.166666666666664
285,-93.75,26.25,3.75,-56.25,-75,-101.25,-93.75,-56.25,-49.583333333333336
286,-101.25,22.5,-3.75,-60,-82.5,-101.25,-97.5,-56.25,-53.333333333333336
287,-90,30,-3.75,-56.25,-78.75,-101.25,-97.5,-56.25,-50.416666666666664
288,-78.75,48.75,3.75,-48.75,-67.5,-93.75,-90,-48.75,-41.666666666666664
289,-82.5,63.75,11.25,-37.5,-60,-86.25,-86.25,-41.25,-35.416666666666664
290,-71.25,60,7.5,-37.5,-60,-90,-86.25,-45,-35.833333333333336
291,-60,52.5,-3.75,-48.75,-71.25,-97.5,-93.75,-52.5,-41.666666666666664
292,-78.75,37.5,-11.25,-56.25,-75,-105,-97.5,-56.25,-49.166666666666664
293,-90,30,-11.25,-56.25,-75,-101.25,-97.5,-52.5,-50.416666666666664
294,-90,33.75,-7.5,-52.5,-71.25,-97.5,-90,-48.75,-47.083333333333336
295,-97.5,30,-7.5,-52.5,-71.25,-97.5,-90,-48.75,-48.333333333333336
296,-82.5,33.75,-3.75,-56.25,-75,-97.5,-93.75,-52.5,-47.5
297,-78.75,45,7.5,-48.75,-63.75,-86.25,-82.5,-45,-39.166666666666664
298,-75,52.5,7.5,-41.25,-60,-86.25,-78.75,-41.25,-35.833333333333336
299,-86.25,41.25,3.75,-45,-63.75,-90,-86.25,-45,-41.25
300,-93.75,41.25,0,-48.75,-67.5,-90,-86.25,-48.75,-43.75
301,-78.75,52.5,0,-41.25,-63.75,-90,-86.25,-45,-39.166666666666664
302,-78.75,41.25,-11.25,-48.75,-71.25,-101.25,-97.5,-52.5,-46.666666666666664
303,-93.75,33.75,-11.25,-52.5,-71.25,-101.25,-97.5,-56.25,-50.0
304,-78.75,45,-3.75,-48.75,-67.5,-93.75,-86.25,-45,-42.083333333333336
305,-56.25,60,-3.75,-45,-63.75,-90,-82.5,-41.25,-35.833333333333336
306,-67.5,52.5,-7.5,-45,-63.75,-90,-82.5,-37.5,-37.916666666666664
307,-97.5,30,-7.5,-52.5,-71.25,-93.75,-90,-45,-47.5
308,-108.75,18.75,-11.25,-60,-71.25,-97.5,-90,-52.5,-52.5
309,-97.5,18.75,-15,-60,-75,-97.5,-93.75,-52.5,-52.5
310,-71.25,41.25,-7.5,-60,-71.25,-93.75,-93.75,-48.75,-45.0
311,-63.75,56.25,-3.75,-52.5,-67.5,-90,-90,-45,-39.583333333333336
312,-60,67.5,0,-48.75,-63.75,-86.25,-82.5,-41.25,-35.0
313,-48.75,78.75,0,-37.5,-56.25,-82.5,-78.75,-33.75,-28.75
314,-60,67.5,0,-41.25,-60,-86.25,-78.75,-37.5,-32.916666666666664
315,-86.25,30,-15,-56.25,-75,-97.5,-93.75,-48.75,-49.166666666666664
316,-93.75,11.25,-26.25,-71.25,-82.5,-108.75,-101.25,-56.25,-58.75
317,-90,18.75,-22.5,-67.5,-82.5,-105,-97.5,-52.5,-55.416666666666664
318,-90,30,-11.25,-56.25,-71.25,-93.75,-86.25,-45,-47.083333333333336
319,-97.5,22.5,-15,-63.75,-75,-97.5,-90,-48.75,-51.666666666666664
320,-82.5,26.25,-15,-67.5,-78.75,-97.5,-90,-48.75,-50.416666666666664
321,-60,48.75,-7.5,-60,-71.25,-90,-82.5,-41.25,-40.416666666666664
322,-52.5,67.5,-3.75,-52.5,-63.75,-82.5,-75,-33.75,-32.916666666666664
323,-63.75,56.25,-7.5,-56.25,-67.5,-86.25,-78.75,-37.5,-37.916666666666664
324,-82.5,37.5,-11.25,-60,-71.25,-90,-82.5,-41.25,-44.583333333333336
325,-78.75,45,-11.25,-52.5,-67.5,-90,-82.5,-37.5,-41.666666666666664
326,-71.25,48.75,-11.25,-56.25,-71.25,-93.75,-82.5,-41.25,-42.083333333333336
327,-78.75,33.75,-18.75,-67.5,-82.5,-101.25,-93.75,-52.5,-51.25
328,-75,33.75,-26.25,-75,-86.25,-105,-97.5,-52.5,-53.75
329,-71.25,37.5,-22.5,-71.25,-82.5,-101.25,-93.75,-45,-50.0
330,-78.75,33.75,-22.5,-71.25,-82.5,-101.25,-90,-45,-50.833333333333336
