samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
103,-26.25,-168.75,123.75,71.25,-60,-105,-127.5,-67.5,-40.0
104,-41.25,-180,116.25,67.5,-67.5,-108.75,-131.25,-71.25,-46.25
105,-37.5,-176.25,120,60,-75,-112.5,-135,-71.25,-47.5
106,-30,-176.25,123.75,63.75,-67.5,-105,-131.25,-63.75,-42.916666666666664
107,-41.25,-183.75,116.25,63.75,-63.75,-101.25,-127.5,-63.75,-44.583333333333336
108,-48.75,-187.5,112.5,56.25,-71.25,-105,-131.25,-71.25,-49.583333333333336
109,-45,-183.75,105,48.75,-78.75,-116.25,-142.5,-78.75,-54.583333333333336
110,-45,-168.75,101.25,41.25,-86.25,-120,-150,-90,-57.5
111,-37.5,-150,108.75,45,-78.75,-116.25,-146.25,-86.25,-51.25
112,-33.75,-153.75,116.25,48.75,-78.75,-116.25,-146.25,-86.25,-50.0
113,-41.25,-165,116.25,52.5,-78.75,-116.25,-146.25,-86.25,-51.666666666666664
114,-33.75,-161.25,116.25,60,-71.25,-108.75,-135,-78.75,-45.833333333333336
115,-15,-153.75,116.25,67.5,-63.75,-105,-127.5,-67.5,-38.75
116,-18.75,-157.5,116.25,67.5,-60,-101.25,-123.75,-67.5,-38.333333333333336
117,-22.5,-157.5,112.5,63.75,-60,-101.25,-127.5,-67.5,-40.0
118,-30,-161.25,112.5,56.25,-67.5,-108.75,-135,-71.25,-45.0
119,-33.75,-168.75,112.5,52.5,-75,-108.75,-135,-75,-47.916666666666664
120,-33.75,-176.25,112.5,60,-67.5,-105,-131.25,-75,-46.25
121,-48.75,-187.5,108.75,52.5,-71.25,-112.5,-138.75,-82.5,-53.333333333333336
122,-52.5,-183.75,108.75,52.5,-75,-112.5,-138.75,-82.5,-53.75
123,-41.25,-165,112.5,60,-63.75,-105,-135,-82.5,-46.666666666666664
124,-33.75,-146.25,112.5,60,-60,-105,-131.25,-82.5,-42.916666666666664
125,-30,-138.75,116.25,71.25,-56.25,-101.25,-127.5,-78.75,-38.333333333333336
126,-22.5,-142.5,120,75,-52.5,-93.75,-120,-67.5,-33.75
127,-18.75,-153.75,116.25,75,-48.75,-90,-116.25,-60,-32.916666666666664
128,-26.25,-168.75,112.5,71.25,-48.75,-90,-116.25,-63.75,-36.666666666666664
129,-30,-172.5,108.75,63.75,-63.75,-97.5,-123.75,-71.25,-42.916666666666664
130,-22.5,-165,108.75,67.5,-60,-97.5,-123.75,-67.5,-40.0
131,-11.25,-150,108.75,75,-45,-90,-116.25,-60,-32.083333333333336
132,-11.25,-150,105,75,-48.75,-93.75,-120,-63.75,-34.166666666666664
133,-15,-146.25,105,67.5,-56.25,-101.25,-131.25,-75,-39.166666666666664
134,-30,-142.5,101.25,60,-60,-108.75,-138.75,-82.5,-44.583333333333336
135,-30,-135,105,63.75,-60,-105,-138.75,-82.5,-42.5
136,-33.75,-131.25,105,67.5,-56.25,-101.25,-131.25,-78.75,-40.0
137,-33.75,-131.25,112.5,71.25,-48.75,-93.75,-123.75,-71.25,-35.416666666666664
138,-30,-142.5,120,82.5,-41.25,-86.25,-112.5,-60,-30.0
139,-26.25,-146.25,123.75,90,-33.75,-78.75,-105,-52.5,-25.416666666666668
140,-22.5,-150,116.25,86.25,-37.5,-78.75,-105,-52.5,-27.083333333333332
141,-15,-150,116.25,86.25,-33.75,-75,-101.25,-48.75,-24.583333333333332
142,-7.5,-138.75,120,90,-30,-71.25,-97.5,-45,-20.0
143,-7.5,-142.5,120,86.25,-30,-71.25,-97.5,-45,-20.833333333333332
144,-22.5,-161.25,112.5,78.75,-41.25,-82.5,-108.75,-56.25,-31.25
145,-37.5,-168.75,101.25,63.75,-48.75,-90,-120,-71.25,-41.25
146,-45,-168.75,97.5,60,-56.25,-93.75,-123.75,-75,-45.0
147,-30,-150,105,63.75,-52.5,-90,-120,-71.25,-38.333333333333336
148,-26.25,-135,116.25,75,-41.25,-82.5,-112.5,-63.75,-30.0
149,-26.25,-131.25,116.25,71.25,-41.25,-82.5,-108.75,-63.75,-29.583333333333332
150,-15,-127.5,112.5,78.75,-37.5,-75,-101.25,-56.25,-24.583333333333332
151,-7.5,-127.5,112.5,82.5,-37.5,-75,-101.25,-52.5,-22.916666666666668
152,-11.25,-138.75,108.75,75,-41.25,-78.75,-105,-52.5,-27.083333333333332
153,-11.25,-146.25,97.5,67.5,-45,-78.75,-105,-52.5,-30.416666666666668
154,-3.75,-138.75,105,75,-33.75,-67.5,-93.75,-45,-22.5
155,-7.5,-138.75,101.25,75,-33.75,-71.25,-97.5,-48.75,-24.583333333333332
156,-18.75,-142.5,97.5,71.25,-37.5,-75,-101.25,-48.75,-28.333333333333332
157,-26.25,-146.25,93.75,60,-52.5,-82.5,-108.75,-60,-35.833333333333336
158,-26.25,-142.5,93.75,56.25,-52.5,-86.25,-108.75,-63.75,-36.666666666666664
159,-22.5,-135,97.5,63.75,-45,-78.75,-105,-60,-31.666666666666668
160,-18.75,-123.75,105,67.5,-41.25,-75,-101.25,-52.5,-26.666666666666668
161,-15,-112.5,105,71.25,-33.75,-71.25,-93.75,-48.75,-22.083333333333332
162,-3.75,-108.75,108.75,78.75,-26.25,-63.75,-86.25,-41.25,-15.833333333333334
163,0,-127.5,105,75,-30,-67.5,-86.25,-37.5,-18.75
164,-15,-150,93.75,63.75,-45,-78.75,-97.5,-45,-30.416666666666668
165,-11.25,-150,90,60,-48.75,-75,-97.5,-45,-30.833333333333332
166,-3.75,-146.25,90,56.25,-48.75,-75,-97.5,-45,-30.0
167,0,-146.25,90,52.5,-52.5,-78.75,-101.25,-45,-31.25
168,-7.5,-150,86.25,52.5,-48.75,-78.75,-101.25,-48.75,-32.916666666666664
169,-22.5,-150,90,45,-60,-86.25,-108.75,-56.25,-38.75
170,-26.25,-142.5,78.75,41.25,-63.75,-93.75,-116.25,-67.5,-43.333333333333336
171,-22.5,-127.5,82.5,45,-56.25,-86.25,-112.5,-63.75,-37.916666666666664
172,-15,-116.25,86.25,48.75,-52.5,-82.5,-108.75,-56.25,-32.916666666666664
173,-11.25,-116.25,93.75,56.25,-45,-78.75,-101.25,-52.5,-28.333333333333332
174,-11.25,-123.75,93.75,63.75,-45,-75,-97.5,-48.75,-27.083333333333332
175,-3.75,-123.75,97.5,67.5,-37.5,-67.5,-90,-37.5,-21.666666666666668
176,-3.75,-131.25,90,60,-41.25,-71.25,-93.75,-37.5,-25.416666666666668
177,-7.5,-138.75,86.25,56.25,-48.75,-75,-97.5,-41.25,-29.583333333333332
178,-15,-138.75,82.5,52.5,-48.75,-75,-97.5,-41.25,-31.25
179,-11.25,-135,75,41.25,-63.75,-82.5,-101.25,-45,-35.833333333333336
180,-30,-157.5,75,33.75,-71.25,-90,-108.75,-52.5,-44.583333333333336
181,-41.25,-168.75,67.5,30,-67.5,-93.75,-116.25,-60,-50.0
182,-33.75,-150,75,33.75,-63.75,-86.25,-112.5,-60,-44.166666666666664
183,-22.5,-131.25,75,30,-67.5,-90,-112.5,-63.75,-42.5
184,-26.25,-127.5,71.25,30,-67.5,-93.75,-116.25,-67.5,-44.166666666666664
185,-33.75,-135,75,30,-67.5,-93.75,-116.25,-63.75,-45.0
186,-18.75,-131.25,82.5,41.25,-56.25,-78.75,-101.25,-48.75,-34.583333333333336
187,-7.5,-138.75,82.5,45,-56.25,-78.75,-97.5,-45,-32.916666666666664
188,-15,-150,78.75,41.25,-60,-86.25,-101.25,-45,-37.5
189,-7.5,-138.75,71.25,37.5,-60,-86.25,-101.25,-45,-36.666666666666664
190,-3.75,-138.75,71.25,33.75,-60,-82.5,-105,-45,-36.666666666666664
191,-18.75,-153.75,67.5,26.25,-71.25,-93.75,-112.5,-52.5,-45.416666666666664
192,-22.5,-153.75,63.75,22.5,-75,-101.25,-120,-56.25,-49.166666666666664
193,-15,-150,63.75,15,-78.75,-101.25,-120,-63.75,-50.0
194,-26.25,-153.75,60,7.5,-86.25,-108.75,-123.75,-71.25,-55.833333333333336
195,-37.5,-150,67.5,7.5,-90,-108.75,-123.75,-71.25,-56.25
196,-37.5,-150,67.5,15,-78.75,-101.25,-120,-67.5,-52.5
197,-26.25,-146.25,63.75,18.75,-75,-97.5,-116.25,-63.75,-49.166666666666664
198,-7.5,-135,63.75,18.75,-75,-97.5,-112.5,-60,-45.0
199,-7.5,-135,71.25,30,-67.5,-90,-101.25,-48.75,-38.75
200,-22.5,-150,75,30,-67.5,-90,-101.25,-48.75,-41.666666666666664
201,-26.25,-157.5,67.5,18.75,-75,-93.75,-108.75,-52.5,-47.5
202,-15,-150,67.5,18.75,-75,-93.75,-105,-48.75,-44.583333333333336
203,-15,-142.5,67.5,22.5,-71.25,-90,-105,-48.75,-42.5
204,-30,-142.5,71.25,18.75,-78.75,-93.75,-108.75,-52.5,-46.25
205,-41.25,-142.5,71.25,15,-78.75,-97.5,-112.5,-56.25,-49.166666666666664
206,-37.5,-127.5,78.75,22.5,-67.5,-90,-108.75,-56.25,-42.916666666666664
207,-26.25,-108.75,82.5,18.75,-71.25,-90,-108.75,-56.25,-40.0
208,-18.75,-97.5,90,30,-63.75,-82.5,-101.25,-52.5,-32.916666666666664
209,-18.75,-93.75,97.5,41.25,-56.25,-78.75,-97.5,-48.75,-28.333333333333332
210,-15,-93.75,101.25,48.75,-48.75,-75,-90,-41.25,-23.75
211,-7.5,-93.75,101.25,45,-56.25,-75,-86.25,-33.75,-22.916666666666668
212,-11.25,-101.25,101.25,41.25,-60,-75,-86.25,-33.75,-25.0
213,-15,-97.5,108.75,48.75,-48.75,-67.5,-86.25,-33.75,-21.25
214,-7.5,-90,120,60,-41.25,-63.75,-82.5,-30,-15.0
215,0,-86.25,120,60,-37.5,-60,-78.75,-30,-12.5
216,-3.75,-90,120,60,-41.25,-60,-78.75,-30,-13.75
217,-11.25,-90,120,60,-41.25,-60,-78.75,-33.75,-15.0
218,-18.75,-86.25,127.5,63.75,-33.75,-56.25,-78.75,-33.75,-12.916666666666666
219,-22.5,-78.75,131.25,63.75,-41.25,-60,-86.25,-37.5,-14.583333333333334
220,-26.25,-67.5,138.75,67.5,-37.5,-56.25,-78.75,-30,-10.0
221,-18.75,-45,142.5,75,-30,-48.75,-71.25,-22.5,-2.0833333333333335
222,-3.75,-41.25,142.5,78.75,-26.25,-45,-63.75,-18.75,2.5
223,3.75,-45,146.25,86.25,-18.75,-37.5,-56.25,-7.5,7.916666666666667
224,0,-48.75,131.25,82.5,-18.75,-37.5,-56.25,-3.75,5.416666666666667
225,-3.75,-56.25,116.25,67.5,-26.25,-48.75,-60,-7.5,-2.0833333333333335
226,11.25,-45,108.75,63.75,-30,-45,-60,-7.5,-0.4166666666666667
227,18.75,-41.25,101.25,63.75,-30,-41.25,-60,-3.75,0.8333333333333334
228,3.75,-56.25,82.5,52.5,-37.5,-48.75,-63.75,-7.5,-8.333333333333334
229,0,-60,67.5,41.25,-45,-56.25,-71.25,-15,-15.416666666666666
230,15,-45,56.25,37.5,-48.75,-56.25,-71.25,-18.75,-14.583333333333334
231,30,-30,63.75,41.25,-45,-56.25,-71.25,-15,-9.166666666666666
232,30,-30,67.5,45,-45,-56.25,-67.5,-15,-7.916666666666667
233,30,-33.75,63.75,41.25,-45,-56.25,-67.5,-15,-9.166666666666666
234,33.75,-41.25,52.5,37.5,-45,-60,-71.25,-15,-12.083333333333334
235,45,-60,52.5,37.5,-45,-56.25,-67.5,-7.5,-11.25
236,45,-82.5,45,33.75,-48.75,-56.25,-67.5,-3.75,-15.0
237,41.25,-90,37.5,18.75,-56.25,-63.75,-71.25,-11.25,-21.666666666666668
238,45,-90,33.75,11.25,-63.75,-71.25,-78.75,-18.75,-25.833333333333332
239,45,-93.75,45,22.5,-60,-63.75,-71.25,-11.25,-20.833333333333332
240,26.25,-108.75,45,15,-67.5,-67.5,-78.75,-18.75,-28.333333333333332
241,15,-112.5,41.25,3.75,-75,-78.75,-86.25,-33.75,-36.25
242,22.5,-108.75,45,3.75,-71.25,-78.75,-90,-41.25,-35.416666666666664
243,18.75,-112.5,45,7.5,-71.25,-82.5,-93.75,-45,-37.083333333333336
244,0,-112.5,48.75,7.5,-75,-82.5,-93.75,-45,-39.166666666666664
245,-11.25,-112.5,52.5,7.5,-75,-82.5,-93.75,-45,-40.0
246,-3.75,-101.25,63.75,18.75,-67.5,-78.75,-86.25,-33.75,-32.083333333333336
247,7.5,-101.25,67.5,30,-56.25,-71.25,-78.75,-26.25,-25.416666666666668
248,0,-120,56.25,18.75,-63.75,-75,-82.5,-33.75,-33.333333333333336
249,-3.75,-127.5,48.75,0,-82.5,-90,-93.75,-41.25,-43.333333333333336
250,-3.75,-131.25,48.75,-11.25,-97.5,-97.5,-101.25,-48.75,-49.166666666666664
251,-3.75,-131.25,45,-3.75,-82.5,-93.75,-101.25,-48.75,-46.666666666666664
252,-15,-142.5,33.75,-11.25,-90,-101.25,-112.5,-60,-55.416666666666664
253,-22.5,-142.5,33.75,-22.5,-105,-112.5,-123.75,-67.5,-62.5
254,-37.5,-153.75,33.75,-30,-116.25,-123.75,-138.75,-82.5,-72.08333333333333
255,-41.25,-161.25,33.75,-33.75,-120,-131.25,-142.5,-90,-76.25
256,-37.5,-153.75,33.75,-33.75,-120,-127.5,-138.75,-86.25,-73.75
257,-37.5,-150,33.75,-33.75,-120,-123.75,-135,-82.5,-72.08333333333333
258,-30,-146.25,37.5,-22.5,-108.75,-120,-127.5,-75,-65.83333333333333
259,-15,-146.25,48.75,-3.75,-93.75,-108.75,-112.5,-60,-54.583333333333336
260,-26.25,-172.5,41.25,-15,-105,-112.5,-120,-63.75,-63.75
261,-33.75,-180,33.75,-22.5,-108.75,-116.25,-127.5,-71.25,-69.58333333333333
262,-26.25,-165,33.75,-22.5,-105,-116.25,-123.75,-67.5,-65.83333333333333
263,-26.25,-161.25,33.75,-18.75,-105,-112.5,-120,-63.75,-63.75
264,-33.75,-172.5,33.75,-22.5,-105,-112.5,-120,-67.5,-66.66666666666667
265,-37.5,-172.5,30,-30,-116.25,-123.75,-131.25,-78.75,-73.33333333333333
266,-48.75,-165,30,-37.5,-116.25,-127.5,-135,-82.5,-75.83333333333333
267,-52.5,-161.25,30,-37.5,-116.25,-127.5,-135,-86.25,-76.25
268,-48.75,-153.75,30,-33.75,-116.25,-127.5,-135,-86.25,-74.58333333333333
269,-45,-157.5,26.25,-33.75,-120,-127.5,-138.75,-90,-76.25
270,-37.5,-161.25,30,-30,-112.5,-123.75,-131.25,-82.5,-72.08333333333333
271,-11.25,-146.25,33.75,-15,-101.25,-108.75,-120,-67.5,-59.583333333333336
272,-7.5,-150,33.75,-15,-101.25,-112.5,-120,-67.5,-60.0
273,-26.25,-168.75,33.75,-22.5,-108.75,-120,-127.5,-71.25,-67.91666666666667
274,-33.75,-172.5,37.5,-18.75,-101.25,-112.5,-120,-67.5,-65.41666666666667
275,-30,-168.75,37.5,-15,-101.25,-108.75,-120,-67.5,-63.75
276,-30,-165,41.25,-15,-97.5,-112.5,-123.75,-71.25,-63.75
277,-37.5,-176.25,41.25,-18.75,-108.75,-123.75,-135,-90,-72.08333333333333
278,-41.25,-187.5,56.25,-7.5,-116.25,-135,-150,-105,-76.25
279,-41.25,-198.75,93.75,26.25,-105,-142.5,-165,-123.75,-72.91666666666667
280,-48.75,-221.25,153.75,82.5,-90,-153.75,-183.75,-150,-67.91666666666667
281,-48.75,-255,210,131.25,-86.25,-176.25,-213.75,-180,-68.75
282,-22.5,-262.5,266.25,176.25,-82.5,-187.5,-232.5,-195,-60.0
283,7.5,-247.5,315,228.75,-63.75,-183.75,-228.75,-191.25,-40.416666666666664
284,11.25,-236.25,356.25,296.25,-26.25,-161.25,-213.75,-180,-17.083333333333332
285,26.25,-198.75,405,382.5,37.5,-108.75,-168.75,-138.75,26.25
286,63.75,-142.5,442.5,457.5,105,-56.25,-120,-97.5,72.5
287,108.75,-86.25,468.75,525,176.25,7.5,-60,-45,121.66666666666667
288,157.5,-18.75,483.75,577.5,236.25,71.25,3.75,15,169.58333333333334
289,210,63.75,495,626.25,300,146.25,75,82.5,222.08333333333334
290,277.5,153.75,498.75,686.25,382.5,236.25,165,161.25,284.5833333333333
291,341.25,266.25,483.75,746.25,491.25,360,288.75,273.75,361.25
292,393.75,393.75,446.25,780,592.5,487.5,420,401.25,435.0
293,450,528.75,375,787.5,693.75,626.25,566.25,543.75,507.9166666666667
294,521.25,697.5,303.75,802.5,821.25,791.25,738.75,705,597.9166666666666
295,577.5,888.75,281.25,840,960,975,922.5,881.25,702.9166666666666
296,592.5,1087.5,210,795,1050,1136.25,1106.25,1065,782.5
297,611.25,1327.5,56.25,671.25,1113.75,1297.5,1308.75,1282.5,852.0833333333334
298,656.25,1515,-90,536.25,1166.25,1451.25,1492.5,1470,910.8333333333334
299,697.5,1575,-255,360,1177.5,1548.75,1608.75,1578.75,921.25
300,686.25,1608.75,-405,206.25,1200,1642.5,1706.25,1668.75,923.75
301,603.75,1605,-446.25,172.5,1267.5,1732.5,1777.5,1702.5,935.0
302,513.75,1548.75,-420,187.5,1342.5,1792.5,1796.25,1680,937.9166666666666
303,442.5,1488.75,-435,146.25,1376.25,1815,1785,1642.5,917.9166666666666
304,363.75,1398.75,-506.25,26.25,1308.75,1740,1695,1548.75,841.6666666666666
305,270,1222.5,-555,-116.25,1132.5,1526.25,1485,1361.25,702.9166666666666
306,138.75,978.75,-525,-221.25,900,1226.25,1196.25,1106.25,533.3333333333334
307,18.75,757.5,-487.5,-348.75,600,888.75,896.25,862.5,354.1666666666667
308,-63.75,555,-521.25,-555,228.75,510,581.25,626.25,151.25
309,-131.25,378.75,-562.5,-738.75,-97.5,191.25,311.25,416.25,-25.833333333333332
310,-180,243.75,-551.25,-795,-262.5,0,127.5,255,-129.16666666666666
311,-195,127.5,-495,-727.5,-277.5,-75,18.75,131.25,-165.83333333333334
312,-198.75,22.5,-465,-645,-251.25,-105,-52.5,37.5,-184.16666666666666
313,-183.75,-15,-438.75,-555,-206.25,-93.75,-67.5,3.75,-172.91666666666666
314,-157.5,-3.75,-393.75,-465,-153.75,-56.25,-41.25,15,-139.58333333333334
315,-138.75,-7.5,-352.5,-401.25,-135,-45,-33.75,15,-122.08333333333333
316,-127.5,-26.25,-307.5,-352.5,-138.75,-56.25,-37.5,7.5,-115.41666666666667
317,-108.75,-37.5,-251.25,-281.25,-116.25,-45,-30,15,-95.0
318,-75,-18.75,-195,-191.25,-67.5,-15,-7.5,33.75,-59.583333333333336
319,-33.75,15,-142.5,-112.5,-18.75,18.75,22.5,60,-21.25
320,-7.5,18.75,-101.25,-48.75,18.75,37.5,33.75,71.25,2.5
321,-7.5,0,-67.5,0,41.25,45,30,63.75,11.666666666666666
322,0,-11.25,-26.25,37.5,60,52.5,37.5,63.75,23.75
323,15,-11.25,3.75,67.5,75,60,37.5,63.75,34.583333333333336
324,7.5,-18.75,26.25,71.25,63.75,45,26.25,52.5,30.416666666666668
325,-11.25,-45,33.75,71.25,48.75,26.25,3.75,30,17.5
326,-15,-60,41.25,78.75,48.75,18.75,-7.5,15,13.333333333333334
327,-3.75,-48.75,48.75,82.5,48.75,11.25,-15,7.5,14.583333333333334
328,0,-41.25,56.25,86.25,45,7.5,-18.75,7.5,15.833333333333334
329,0,-56.25,56.25,86.25,33.75,-3.75,-30,-3.75,9.166666666666666
330,-3.75,-82.5,63.75,86.25,30,-11.25,-33.75,-11.25,4.166666666666667
331,7.5,-90,67.5,93.75,33.75,-11.25,-30,-7.5,7.083333333333333
332,15,-93.75,67.5,97.5,30,-11.25,-30,-3.75,7.916666666666667
333,11.25,-97.5,67.5,97.5,26.25,-11.25,-37.5,-3.75,5.833333333333333
