samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
1696,-435,-191.25,-86.25,-22.5,-56.25,-206.25,-48.75,-183.75,-136.66666666666666
1697,-420,-187.5,-60,-3.75,-48.75,-202.5,-48.75,-187.5,-128.75
1698,-393.75,-180,-56.25,-3.75,-56.25,-217.5,-63.75,-206.25,-130.83333333333334
1699,-386.25,-176.25,-56.25,-7.5,-71.25,-232.5,-78.75,-221.25,-136.66666666666666
1700,-386.25,-195,-48.75,-3.75,-75,-240,-86.25,-228.75,-140.41666666666666
1701,-390,-217.5,-48.75,-15,-86.25,-251.25,-97.5,-240,-149.58333333333334
1702,-416.25,-243.75,-41.25,-15,-93.75,-258.75,-101.25,-243.75,-157.08333333333334
1703,-435,-255,-26.25,0,-82.5,-251.25,-93.75,-236.25,-153.33333333333334
1704,-435,-228.75,-22.5,0,-86.25,-255,-97.5,-236.25,-151.25
1705,-420,-191.25,-30,-3.75,-93.75,-262.5,-108.75,-243.75,-150.41666666666666
1706,-390,-183.75,-41.25,-7.5,-108.75,-277.5,-120,-255,-153.75
1707,-386.25,-213.75,-52.5,-18.75,-120,-292.5,-135,-270,-165.41666666666666
1708,-405,-225,-52.5,-22.5,-123.75,-296.25,-138.75,-270,-170.41666666666666
1709,-390,-217.5,-41.25,-11.25,-116.25,-285,-127.5,-258.75,-160.83333333333334
1710,-382.5,-251.25,-37.5,-11.25,-116.25,-285,-127.5,-255,-162.91666666666666
1711,-397.5,-281.25,-37.5,-11.25,-116.25,-285,-127.5,-258.75,-168.33333333333334
1712,-393.75,-273.75,-41.25,-18.75,-123.75,-288.75,-135,-266.25,-171.25
1713,-393.75,-270,-48.75,-30,-142.5,-303.75,-146.25,-277.5,-179.16666666666666
1714,-390,-266.25,-48.75,-33.75,-142.5,-307.5,-150,-281.25,-180.0
1715,-416.25,-266.25,-33.75,-15,-120,-288.75,-131.25,-266.25,-170.83333333333334
1716,-453.75,-262.5,-18.75,3.75,-105,-270,-112.5,-251.25,-163.33333333333334
1717,-397.5,-240,-30,-3.75,-112.5,-285,-123.75,-262.5,-161.66666666666666
1718,-348.75,-217.5,-33.75,-7.5,-120,-292.5,-131.25,-266.25,-157.5
1719,-363.75,-195,-33.75,0,-116.25,-288.75,-131.25,-262.5,-154.58333333333334
1720,-360,-176.25,-52.5,-18.75,-135,-307.5,-146.25,-277.5,-163.75
1721,-337.5,-165,-56.25,-26.25,-142.5,-311.25,-146.25,-281.25,-162.91666666666666
1722,-348.75,-195,-37.5,-7.5,-123.75,-292.5,-127.5,-262.5,-155.0
1723,-363.75,-240,-26.25,3.75,-108.75,-281.25,-120,-255,-154.58333333333334
1724,-360,-266.25,-30,0,-112.5,-281.25,-120,-258.75,-158.75
1725,-360,-262.5,-26.25,0,-112.5,-281.25,-120,-255,-157.5
1726,-367.5,-240,-33.75,-7.5,-120,-285,-123.75,-258.75,-159.58333333333334
1727,-352.5,-210,-33.75,-3.75,-120,-285,-123.75,-258.75,-154.16666666666666
1728,-333.75,-195,-30,0,-116.25,-281.25,-123.75,-258.75,-148.75
1729,-341.25,-191.25,-22.5,11.25,-105,-273.75,-116.25,-251.25,-143.33333333333334
1730,-348.75,-198.75,-30,11.25,-105,-277.5,-116.25,-255,-146.66666666666666
1731,-330,-210,-45,0,-120,-292.5,-127.5,-266.25,-154.58333333333334
1732,-337.5,-228.75,-45,0,-116.25,-288.75,-127.5,-262.5,-156.25
1733,-363.75,-228.75,-33.75,7.5,-105,-277.5,-116.25,-251.25,-152.08333333333334
1734,-345,-213.75,-33.75,11.25,-101.25,-270,-108.75,-247.5,-145.41666666666666
1735,-315,-232.5,-37.5,7.5,-105,-273.75,-112.5,-251.25,-146.66666666666666
1736,-307.5,-236.25,-37.5,7.5,-105,-270,-112.5,-247.5,-145.41666666666666
1737,-315,-221.25,-37.5,7.5,-101.25,-266.25,-108.75,-243.75,-142.91666666666666
1738,-333.75,-225,-33.75,7.5,-97.5,-262.5,-101.25,-240,-142.91666666666666
1739,-345,-202.5,-41.25,7.5,-101.25,-266.25,-105,-247.5,-144.58333333333334
1740,-345,-180,-52.5,3.75,-108.75,-273.75,-112.5,-251.25,-146.66666666666666
1741,-337.5,-176.25,-45,11.25,-101.25,-266.25,-105,-243.75,-140.41666666666666
1742,-296.25,-172.5,-33.75,26.25,-86.25,-251.25,-93.75,-232.5,-126.66666666666667
1743,-277.5,-183.75,-26.25,41.25,-71.25,-243.75,-82.5,-221.25,-118.33333333333333
1744,-307.5,-183.75,-15,52.5,-60,-232.5,-71.25,-210,-114.16666666666667
1745,-292.5,-165,-26.25,41.25,-67.5,-240,-78.75,-213.75,-115.83333333333333
1746,-251.25,-157.5,-41.25,33.75,-75,-247.5,-86.25,-221.25,-116.25
1747,-258.75,-176.25,-41.25,33.75,-75,-247.5,-86.25,-221.25,-119.16666666666667
1748,-270,-187.5,-41.25,30,-78.75,-251.25,-90,-225,-123.75
1749,-258.75,-172.5,-37.5,30,-78.75,-247.5,-86.25,-221.25,-119.16666666666667
1750,-270,-172.5,-30,37.5,-67.5,-236.25,-75,-213.75,-114.16666666666667
1751,-273.75,-180,-37.5,37.5,-67.5,-236.25,-75,-213.75,-116.25
1752,-262.5,-172.5,-45,33.75,-71.25,-243.75,-78.75,-217.5,-117.5
1753,-243.75,-161.25,-37.5,45,-63.75,-232.5,-67.5,-206.25,-107.5
1754,-236.25,-161.25,-30,56.25,-56.25,-228.75,-60,-195,-101.25
1755,-266.25,-165,-45,45,-67.5,-240,-71.25,-206.25,-112.91666666666667
1756,-277.5,-153.75,-56.25,33.75,-75,-247.5,-82.5,-217.5,-119.58333333333333
1757,-258.75,-153.75,-56.25,33.75,-75,-247.5,-78.75,-213.75,-116.66666666666667
1758,-258.75,-172.5,-45,45,-67.5,-236.25,-67.5,-202.5,-111.66666666666667
1759,-270,-183.75,-41.25,52.5,-60,-232.5,-63.75,-195,-110.41666666666667
1760,-273.75,-202.5,-48.75,41.25,-67.5,-236.25,-67.5,-198.75,-117.08333333333333
1761,-251.25,-202.5,-52.5,33.75,-71.25,-240,-71.25,-206.25,-117.91666666666667
1762,-232.5,-191.25,-48.75,33.75,-71.25,-236.25,-67.5,-202.5,-112.91666666666667
1763,-240,-176.25,-45,37.5,-67.5,-236.25,-63.75,-198.75,-110.0
1764,-255,-172.5,-48.75,37.5,-75,-240,-71.25,-202.5,-114.16666666666667
1765,-262.5,-142.5,-52.5,37.5,-75,-240,-71.25,-206.25,-112.5
1766,-247.5,-97.5,-63.75,30,-78.75,-247.5,-78.75,-206.25,-110.0
1767,-206.25,-97.5,-60,33.75,-78.75,-247.5,-71.25,-202.5,-103.33333333333333
1768,-187.5,-127.5,-52.5,41.25,-75,-243.75,-67.5,-195,-100.83333333333333
1769,-187.5,-142.5,-41.25,45,-71.25,-236.25,-56.25,-183.75,-97.08333333333333
1770,-187.5,-150,-48.75,37.5,-75,-240,-63.75,-187.5,-101.66666666666667
1771,-202.5,-146.25,-45,45,-67.5,-236.25,-60,-183.75,-99.58333333333333
1772,-236.25,-146.25,-33.75,52.5,-60,-225,-45,-172.5,-96.25
1773,-255,-153.75,-33.75,48.75,-63.75,-225,-41.25,-168.75,-99.16666666666667
1774,-213.75,-153.75,-52.5,26.25,-90,-247.5,-63.75,-191.25,-109.58333333333333
1775,-161.25,-131.25,-63.75,15,-101.25,-258.75,-78.75,-202.5,-109.16666666666667
1776,-168.75,-127.5,-63.75,11.25,-101.25,-258.75,-75,-202.5,-109.58333333333333
1777,-210,-138.75,-56.25,15,-101.25,-262.5,-78.75,-202.5,-115.0
1778,-213.75,-120,-48.75,26.25,-93.75,-255,-71.25,-191.25,-107.5
1779,-195,-108.75,-67.5,11.25,-108.75,-266.25,-78.75,-198.75,-112.5
1780,-168.75,-105,-75,0,-120,-273.75,-86.25,-202.5,-114.58333333333333
1781,-153.75,-105,-71.25,0,-120,-273.75,-82.5,-198.75,-111.66666666666667
1782,-157.5,-123.75,-71.25,-3.75,-123.75,-273.75,-82.5,-195,-114.58333333333333
1783,-138.75,-138.75,-71.25,-7.5,-127.5,-277.5,-82.5,-198.75,-115.83333333333333
1784,-146.25,-146.25,-63.75,-3.75,-123.75,-273.75,-78.75,-191.25,-114.16666666666667
1785,-195,-142.5,-52.5,3.75,-116.25,-262.5,-67.5,-180,-112.5
1786,-210,-142.5,-52.5,-3.75,-127.5,-270,-75,-183.75,-118.33333333333333
1787,-202.5,-138.75,-67.5,-22.5,-146.25,-288.75,-90,-202.5,-128.75
1788,-195,-131.25,-67.5,-26.25,-150,-292.5,-93.75,-202.5,-128.75
1789,-176.25,-135,-60,-15,-142.5,-281.25,-82.5,-191.25,-120.41666666666667
1790,-161.25,-131.25,-52.5,-11.25,-142.5,-281.25,-75,-183.75,-115.41666666666667
1791,-146.25,-105,-48.75,-7.5,-142.5,-281.25,-75,-180,-109.58333333333333
1792,-153.75,-75,-60,-18.75,-153.75,-292.5,-86.25,-187.5,-114.16666666666667
1793,-176.25,-52.5,-75,-41.25,-172.5,-307.5,-101.25,-198.75,-125.0
1794,-172.5,-52.5,-86.25,-52.5,-183.75,-318.75,-108.75,-206.25,-131.25
1795,-138.75,-82.5,-86.25,-60,-187.5,-322.5,-112.5,-210,-133.33333333333334
1796,-150,-138.75,-82.5,-63.75,-195,-322.5,-116.25,-213.75,-142.5
1797,-195,-165,-75,-60,-191.25,-318.75,-108.75,-206.25,-146.66666666666666
1798,-195,-135,-56.25,-45,-176.25,-303.75,-93.75,-191.25,-132.91666666666666
1799,-168.75,-90,-48.75,-37.5,-172.5,-300,-90,-183.75,-121.25
1800,-157.5,-82.5,-48.75,-41.25,-176.25,-303.75,-93.75,-187.5,-121.25
1801,-150,-101.25,-52.5,-48.75,-187.5,-311.25,-101.25,-195,-127.5
1802,-146.25,-97.5,-48.75,-37.5,-176.25,-307.5,-97.5,-191.25,-122.5
1803,-138.75,-90,-56.25,-41.25,-183.75,-315,-101.25,-195,-124.58333333333333
1804,-135,-105,-52.5,-45,-187.5,-318.75,-105,-198.75,-127.5
1805,-157.5,-138.75,-37.5,-33.75,-172.5,-307.5,-90,-183.75,-124.58333333333333
1806,-150,-131.25,-30,-26.25,-165,-300,-90,-183.75,-119.58333333333333
1807,-153.75,-112.5,-30,-26.25,-168.75,-303.75,-90,-187.5,-119.16666666666667
1808,-206.25,-120,-26.25,-26.25,-168.75,-303.75,-93.75,-191.25,-126.25
1809,-202.5,-123.75,-37.5,-33.75,-176.25,-311.25,-105,-206.25,-132.91666666666666
1810,-172.5,-116.25,-45,-45,-183.75,-322.5,-120,-225,-136.66666666666666
1811,-183.75,-97.5,-41.25,-37.5,-180,-322.5,-120,-225,-134.16666666666666
1812,-202.5,-101.25,-26.25,-26.25,-168.75,-315,-112.5,-217.5,-130.0
1813,-213.75,-131.25,-11.25,-11.25,-157.5,-303.75,-105,-210,-127.08333333333333
1814,-217.5,-135,-3.75,3.75,-146.25,-296.25,-97.5,-206.25,-122.08333333333333
1815,-198.75,-127.5,-7.5,0,-146.25,-300,-105,-213.75,-122.08333333333333
1816,-187.5,-138.75,-7.5,0,-146.25,-300,-101.25,-213.75,-121.66666666666667
1817,-206.25,-150,3.75,7.5,-135,-288.75,-97.5,-210,-119.58333333333333
1818,-243.75,-135,15,18.75,-120,-277.5,-86.25,-202.5,-114.58333333333333
1819,-255,-101.25,7.5,11.25,-131.25,-288.75,-97.5,-217.5,-119.16666666666667
1820,-221.25,-86.25,-15,-18.75,-161.25,-322.5,-131.25,-251.25,-134.16666666666666
1821,-206.25,-112.5,-30,-33.75,-176.25,-333.75,-146.25,-266.25,-145.0
1822,-217.5,-127.5,-18.75,-22.5,-157.5,-322.5,-135,-258.75,-140.0
1823,-228.75,-142.5,0,-3.75,-142.5,-307.5,-120,-243.75,-132.08333333333334
1824,-232.5,-150,7.5,3.75,-135,-300,-112.5,-240,-128.75
1825,-266.25,-135,30,26.25,-108.75,-277.5,-93.75,-221.25,-116.25
1826,-266.25,-127.5,37.5,41.25,-97.5,-266.25,-82.5,-210,-107.91666666666667
1827,-232.5,-150,15,15,-123.75,-296.25,-112.5,-236.25,-124.58333333333333
1828,-240,-138.75,3.75,3.75,-135,-311.25,-127.5,-255,-133.33333333333334
1829,-251.25,-105,3.75,-3.75,-138.75,-315,-131.25,-258.75,-133.33333333333334
1830,-236.25,-123.75,3.75,0,-135,-311.25,-127.5,-258.75,-132.08333333333334
1831,-236.25,-157.5,15,3.75,-127.5,-307.5,-123.75,-255,-132.08333333333334
1832,-251.25,-161.25,7.5,-7.5,-138.75,-315,-135,-266.25,-140.83333333333334
1833,-288.75,-183.75,-11.25,-37.5,-161.25,-337.5,-157.5,-292.5,-163.33333333333334
1834,-315,-202.5,-7.5,-41.25,-165,-341.25,-161.25,-296.25,-170.0
1835,-318.75,-191.25,15,-18.75,-142.5,-318.75,-138.75,-277.5,-154.58333333333334
1836,-292.5,-168.75,26.25,-7.5,-131.25,-311.25,-131.25,-270,-142.91666666666666
1837,-277.5,-183.75,33.75,0,-123.75,-303.75,-127.5,-262.5,-138.33333333333334
1838,-281.25,-206.25,41.25,11.25,-116.25,-300,-123.75,-255,-136.66666666666666
1839,-281.25,-210,33.75,3.75,-123.75,-307.5,-131.25,-262.5,-142.08333333333334
1840,-300,-217.5,18.75,-15,-146.25,-326.25,-150,-281.25,-157.5
1841,-307.5,-202.5,7.5,-26.25,-153.75,-333.75,-157.5,-288.75,-162.5
1842,-292.5,-183.75,7.5,-26.25,-150,-330,-153.75,-285,-157.08333333333334
1843,-303.75,-187.5,11.25,-30,-150,-330,-153.75,-285,-158.75
1844,-318.75,-176.25,7.5,-33.75,-157.5,-337.5,-161.25,-292.5,-163.33333333333334
1845,-307.5,-183.75,7.5,-30,-150,-330,-153.75,-288.75,-159.58333333333334
1846,-296.25,-210,18.75,-22.5,-142.5,-318.75,-142.5,-277.5,-154.58333333333334
1847,-277.5,-191.25,30,-15,-135,-311.25,-131.25,-266.25,-144.16666666666666
1848,-262.5,-168.75,30,-11.25,-127.5,-307.5,-131.25,-266.25,-138.33333333333334
1849,-277.5,-183.75,26.25,-15,-131.25,-311.25,-135,-273.75,-144.58333333333334
1850,-288.75,-183.75,30,-3.75,-123.75,-303.75,-127.5,-270,-141.25
1851,-296.25,-183.75,18.75,-7.5,-127.5,-311.25,-135,-277.5,-146.66666666666666
1852,-326.25,-202.5,-3.75,-33.75,-150,-337.5,-157.5,-300,-167.91666666666666
1853,-337.5,-168.75,-7.5,-37.5,-153.75,-337.5,-157.5,-303.75,-167.08333333333334
1854,-322.5,-153.75,0,-30,-146.25,-322.5,-150,-292.5,-157.5
1855,-296.25,-180,0,-26.25,-142.5,-322.5,-146.25,-288.75,-155.83333333333334
1856,-285,-202.5,-3.75,-30,-150,-326.25,-150,-296.25,-160.41666666666666
1857,-292.5,-221.25,0,-30,-146.25,-318.75,-146.25,-292.5,-160.83333333333334
1858,-292.5,-221.25,0,-30,-146.25,-322.5,-150,-292.5,-161.66666666666666
1859,-281.25,-183.75,-3.75,-33.75,-150,-330,-157.5,-300,-160.0
1860,-311.25,-165,0,-30,-150,-326.25,-153.75,-296.25,-159.16666666666666
1861,-326.25,-187.5,11.25,-22.5,-138.75,-315,-142.5,-285,-156.25
1862,-285,-198.75,15,-11.25,-127.5,-307.5,-135,-281.25,-147.91666666666666
1863,-281.25,-183.75,15,-11.25,-127.5,-307.5,-138.75,-281.25,-146.25
1864,-307.5,-165,3.75,-22.5,-135,-318.75,-146.25,-288.75,-153.33333333333334
1865,-300,-153.75,-3.75,-22.5,-135,-315,-146.25,-288.75,-151.66666666666666
1866,-292.5,-183.75,-7.5,-30,-142.5,-322.5,-150,-292.5,-157.91666666666666
1867,-288.75,-210,-7.5,-30,-142.5,-322.5,-150,-292.5,-160.41666666666666
1868,-281.25,-225,-15,-45,-153.75,-333.75,-161.25,-307.5,-169.16666666666666
1869,-292.5,-228.75,-3.75,-37.5,-146.25,-322.5,-150,-296.25,-164.16666666666666
1870,-307.5,-206.25,11.25,-18.75,-131.25,-307.5,-135,-285,-153.33333333333334
1871,-300,-176.25,7.5,-26.25,-138.75,-318.75,-146.25,-292.5,-154.58333333333334
1872,-281.25,-135,-3.75,-33.75,-146.25,-326.25,-153.75,-303.75,-153.75
1873,-262.5,-123.75,3.75,-22.5,-135,-311.25,-138.75,-288.75,-142.08333333333334
1874,-247.5,-168.75,7.5,-15,-131.25,-311.25,-138.75,-285,-143.33333333333334
1875,-236.25,-191.25,3.75,-11.25,-127.5,-311.25,-142.5,-288.75,-145.0
1876,-240,-180,7.5,-7.5,-123.75,-307.5,-138.75,-285,-141.66666666666666
1877,-243.75,-165,3.75,-18.75,-131.25,-315,-146.25,-288.75,-145.0
1878,-277.5,-168.75,3.75,-15,-127.5,-311.25,-142.5,-288.75,-147.5
1879,-288.75,-172.5,7.5,-11.25,-123.75,-307.5,-138.75,-281.25,-146.25
1880,-281.25,-187.5,0,-18.75,-131.25,-315,-146.25,-288.75,-152.08333333333334
1881,-292.5,-202.5,0,-26.25,-135,-315,-150,-292.5,-157.08333333333334
1882,-281.25,-195,0,-30,-135,-315,-146.25,-292.5,-155.0
1883,-262.5,-165,-3.75,-33.75,-142.5,-322.5,-153.75,-300,-153.75
1884,-258.75,-138.75,0,-30,-138.75,-318.75,-150,-296.25,-147.91666666666666
1885,-255,-135,-3.75,-26.25,-135,-318.75,-150,-292.5,-146.25
1886,-258.75,-131.25,-3.75,-26.25,-135,-318.75,-150,-292.5,-146.25
1887,-266.25,-131.25,-11.25,-33.75,-150,-330,-157.5,-300,-153.33333333333334
1888,-266.25,-157.5,-22.5,-41.25,-153.75,-333.75,-165,-307.5,-160.83333333333334
1889,-262.5,-165,-22.5,-41.25,-150,-333.75,-161.25,-307.5,-160.41666666666666
1890,-255,-153.75,-11.25,-33.75,-138.75,-322.5,-153.75,-296.25,-151.66666666666666
1891,-243.75,-153.75,-15,-41.25,-146.25,-330,-157.5,-300,-154.16666666666666
1892,-262.5,-176.25,-30,-60,-161.25,-345,-168.75,-318.75,-169.16666666666666
1893,-277.5,-176.25,-18.75,-52.5,-153.75,-333.75,-161.25,-307.5,-164.58333333333334
1894,-273.75,-165,-7.5,-41.25,-146.25,-322.5,-150,-300,-156.25
1895,-270,-198.75,-3.75,-30,-138.75,-315,-146.25,-292.5,-155.0
1896,-255,-221.25,3.75,-26.25,-131.25,-307.5,-138.75,-285,-151.25
1897,-243.75,-202.5,0,-26.25,-135,-311.25,-142.5,-288.75,-150.0
1898,-251.25,-183.75,0,-26.25,-135,-311.25,-142.5,-288.75,-148.75
1899,-296.25,-195,3.75,-15,-127.5,-307.5,-135,-281.25,-150.41666666666666
1900,-288.75,-187.5,0,-22.5,-131.25,-311.25,-142.5,-288.75,-152.5
1901,-247.5,-191.25,-22.5,-48.75,-153.75,-333.75,-161.25,-307.5,-162.91666666666666
1902,-258.75,-217.5,-18.75,-45,-150,-330,-161.25,-307.5,-165.41666666666666
1903,-277.5,-213.75,-18.75,-41.25,-146.25,-326.25,-153.75,-303.75,-164.58333333333334
1904,-273.75,-206.25,-22.5,-52.5,-153.75,-333.75,-161.25,-307.5,-167.91666666666666
1905,-266.25,-206.25,-30,-63.75,-161.25,-337.5,-165,-315,-171.66666666666666
1906,-270,-187.5,-18.75,-56.25,-157.5,-333.75,-161.25,-311.25,-166.25
1907,-281.25,-165,-11.25,-48.75,-150,-322.5,-153.75,-303.75,-159.58333333333334
1908,-273.75,-146.25,-7.5,-41.25,-142.5,-318.75,-146.25,-300,-152.91666666666666
1909,-277.5,-150,-3.75,-37.5,-142.5,-315,-142.5,-296.25,-151.66666666666666
1910,-270,-135,11.25,-22.5,-127.5,-307.5,-135,-285,-141.25
1911,-240,-116.25,7.5,-22.5,-131.25,-311.25,-138.75,-288.75,-137.91666666666666
1912,-232.5,-116.25,11.25,-26.25,-135,-315,-142.5,-292.5,-138.75
1913,-247.5,-112.5,18.75,-26.25,-131.25,-311.25,-135,-285,-136.66666666666666
1914,-236.25,-108.75,18.75,-26.25,-127.5,-311.25,-135,-288.75,-135.0
1915,-206.25,-108.75,18.75,-22.5,-127.5,-311.25,-138.75,-292.5,-132.08333333333334
1916,-232.5,-116.25,37.5,-7.5,-112.5,-296.25,-123.75,-277.5,-125.41666666666667
1917,-266.25,-138.75,45,-3.75,-112.5,-292.5,-116.25,-273.75,-128.75
1918,-236.25,-131.25,37.5,-11.25,-120,-296.25,-123.75,-281.25,-129.16666666666666
1919,-206.25,-120,30,-15,-123.75,-303.75,-135,-288.75,-129.16666666666666
1920,-195,-112.5,30,-18.75,-123.75,-307.5,-138.75,-292.5,-128.75
1921,-206.25,-97.5,37.5,-11.25,-120,-303.75,-131.25,-285,-124.16666666666667
1922,-210,-86.25,45,0,-112.5,-296.25,-123.75,-277.5,-117.91666666666667
1923,-236.25,-90,45,7.5,-105,-292.5,-120,-273.75,-118.33333333333333
1924,-240,-75,45,11.25,-97.5,-288.75,-112.5,-266.25,-113.75
1925,-206.25,-45,48.75,7.5,-101.25,-285,-108.75,-262.5,-105.83333333333333
1926,-195,-45,37.5,0,-108.75,-288.75,-108.75,-262.5,-107.91666666666667
1927,-191.25,-63.75,26.25,-11.25,-112.5,-292.5,-112.5,-262.5,-113.33333333333333
1928,-206.25,-78.75,15,-15,-112.5,-292.5,-112.5,-262.5,-118.33333333333333
1929,-225,-86.25,0,-26.25,-123.75,-296.25,-116.25,-266.25,-126.66666666666667
1930,-213.75,-101.25,-7.5,-30,-120,-292.5,-116.25,-266.25,-127.5
1931,-183.75,-97.5,-11.25,-26.25,-112.5,-288.75,-105,-255,-120.0
1932,-172.5,-71.25,-22.5,-30,-116.25,-288.75,-105,-255,-117.91666666666667
1933,-172.5,-56.25,-33.75,-33.75,-120,-292.5,-112.5,-258.75,-120.0
1934,-176.25,-48.75,-22.5,-26.25,-108.75,-285,-101.25,-247.5,-112.91666666666667
1935,-172.5,-56.25,-26.25,-26.25,-112.5,-285,-105,-247.5,-114.58333333333333
1936,-172.5,-48.75,-48.75,-41.25,-127.5,-300,-116.25,-258.75,-123.75
1937,-183.75,-18.75,-60,-60,-142.5,-315,-127.5,-273.75,-131.25
1938,-176.25,-15,-71.25,-78.75,-157.5,-333.75,-142.5,-288.75,-140.41666666666666
1939,-172.5,-56.25,-71.25,-78.75,-157.5,-330,-142.5,-288.75,-144.16666666666666
1940,-202.5,-135,-60,-67.5,-146.25,-318.75,-131.25,-277.5,-148.75
1941,-210,-172.5,-60,-75,-153.75,-322.5,-135,-285,-157.08333333333334
1942,-198.75,-142.5,-56.25,-82.5,-168.75,-337.5,-146.25,-296.25,-158.75
1943,-217.5,-142.5,-60,-93.75,-180,-345,-153.75,-300,-165.83333333333334
1944,-236.25,-157.5,-56.25,-90,-172.5,-337.5,-153.75,-300,-167.08333333333334
1945,-221.25,-157.5,-37.5,-67.5,-150,-322.5,-135,-285,-152.91666666666666
1946,-198.75,-153.75,-15,-45,-131.25,-307.5,-120,-270,-137.91666666666666
1947,-191.25,-138.75,-26.25,-52.5,-142.5,-315,-131.25,-277.5,-141.66666666666666
1948,-183.75,-112.5,-26.25,-56.25,-146.25,-318.75,-135,-281.25,-140.0
1949,-183.75,-123.75,-22.5,-60,-150,-326.25,-142.5,-285,-143.75
1950,-221.25,-165,-41.25,-82.5,-172.5,-348.75,-161.25,-307.5,-166.66666666666666
1951,-247.5,-180,-60,-108.75,-198.75,-371.25,-183.75,-326.25,-186.25
1952,-251.25,-195,-67.5,-120,-210,-378.75,-195,-337.5,-195.0
1953,-240,-202.5,-67.5,-123.75,-210,-375,-191.25,-333.75,-193.75
1954,-247.5,-206.25,-56.25,-116.25,-206.25,-367.5,-183.75,-330,-190.41666666666666
1955,-296.25,-210,-37.5,-97.5,-183.75,-352.5,-168.75,-318.75,-185.0
1956,-318.75,-206.25,-30,-90,-176.25,-348.75,-165,-315,-183.33333333333334
1957,-266.25,-191.25,-48.75,-108.75,-195,-371.25,-187.5,-337.5,-189.58333333333334
1958,-213.75,-161.25,-56.25,-116.25,-202.5,-378.75,-198.75,-341.25,-185.41666666666666
1959,-221.25,-165,-63.75,-116.25,-206.25,-382.5,-198.75,-345,-188.75
1960,-225,-176.25,-71.25,-123.75,-210,-386.25,-202.5,-348.75,-193.75
1961,-225,-172.5,-63.75,-120,-206.25,-378.75,-198.75,-341.25,-189.58333333333334
1962,-236.25,-187.5,-67.5,-131.25,-213.75,-386.25,-202.5,-345,-196.66666666666666
1963,-243.75,-198.75,-71.25,-131.25,-213.75,-386.25,-206.25,-345,-199.58333333333334
1964,-228.75,-198.75,-67.5,-127.5,-210,-382.5,-202.5,-345,-195.83333333333334
1965,-236.25,-221.25,-67.5,-131.25,-213.75,-382.5,-198.75,-341.25,-199.16666666666666
1966,-270,-225,-67.5,-138.75,-217.5,-386.25,-202.5,-348.75,-206.25
1967,-288.75,-198.75,-78.75,-146.25,-225,-393.75,-213.75,-360,-211.66666666666666
1968,-300,-195,-86.25,-153.75,-232.5,-401.25,-221.25,-367.5,-217.5
1969,-296.25,-183.75,-71.25,-138.75,-213.75,-386.25,-206.25,-352.5,-205.41666666666666
1970,-277.5,-157.5,-60,-120,-206.25,-378.75,-195,-341.25,-192.91666666666666
1971,-236.25,-157.5,-67.5,-123.75,-206.25,-382.5,-198.75,-341.25,-190.41666666666666
1972,-202.5,-165,-71.25,-127.5,-210,-386.25,-202.5,-345,-190.0
1973,-206.25,-168.75,-71.25,-131.25,-213.75,-386.25,-206.25,-348.75,-192.5
1974,-232.5,-180,-71.25,-131.25,-213.75,-386.25,-202.5,-345,-195.83333333333334
1975,-255,-202.5,-67.5,-127.5,-206.25,-378.75,-195,-337.5,-196.66666666666666
1976,-236.25,-217.5,-63.75,-127.5,-206.25,-382.5,-198.75,-341.25,-197.08333333333334
1977,-221.25,-228.75,-75,-142.5,-225,-401.25,-217.5,-360,-207.91666666666666
1978,-251.25,-232.5,-60,-135,-228.75,-408.75,-225,-371.25,-212.5
1979,-277.5,-243.75,-22.5,-101.25,-221.25,-412.5,-236.25,-378.75,-210.41666666666666
1980,-262.5,-281.25,15,-75,-228.75,-438.75,-266.25,-416.25,-217.08333333333334
1981,-251.25,-315,56.25,-45,-240,-472.5,-311.25,-461.25,-226.66666666666666
1982,-255,-326.25,101.25,-18.75,-251.25,-513.75,-352.5,-498.75,-235.0
1983,-247.5,-330,138.75,11.25,-258.75,-532.5,-375,-517.5,-234.58333333333334
1984,-225,-318.75,176.25,60,-232.5,-517.5,-363.75,-506.25,-214.16666666666666
1985,-206.25,-281.25,225,138.75,-165,-465,-318.75,-465,-170.83333333333334
1986,-168.75,-247.5,262.5,221.25,-93.75,-401.25,-266.25,-420,-123.75
1987,-123.75,-217.5,277.5,273.75,-41.25,-352.5,-221.25,-378.75,-87.08333333333333
1988,-93.75,-157.5,273.75,311.25,3.75,-307.5,-180,-341.25,-54.583333333333336
1989,-67.5,-86.25,273.75,345,52.5,-255,-120,-288.75,-16.25
1990,-3.75,26.25,270,386.25,120,-172.5,-33.75,-202.5,43.333333333333336
1991,97.5,161.25,270,450,221.25,-56.25,82.5,-90,126.25
1992,172.5,277.5,262.5,510,322.5,71.25,213.75,30,206.66666666666666
1993,213.75,405,232.5,532.5,416.25,202.5,356.25,176.25,281.6666666666667
1994,270,585,183.75,543.75,521.25,352.5,517.5,333.75,367.5
1995,300,776.25,161.25,592.5,641.25,506.25,682.5,491.25,461.25
1996,318.75,971.25,135,626.25,761.25,675,862.5,671.25,557.9166666666666
1997,375,1192.5,26.25,581.25,843.75,836.25,1057.5,873.75,642.9166666666666
1998,438.75,1342.5,-108.75,502.5,900,978.75,1230,1053.75,704.1666666666666
